ID,projectname,classification,Abstract,label
36,columba-1.4-src,DESIGN,// @TODO dont use deprecated method,yes
37,columba-1.4-src,DESIGN,/* TODO must get polling interval from config file */,yes
38,columba-1.4-src,DESIGN,//      TODO: reactivate when feature is supported,yes
39,columba-1.4-src,DESIGN,// If this folder has children add them // TODO: In the future we should try to fetch additional children on demand // when the tree of the dialog is opened,yes
40,columba-1.4-src,DESIGN,// TODO (@author fdietz): Add more special entities - e.g. accenture chars such as ?,yes
41,columba-1.4-src,DESIGN,"// TODO (@author waffel): encrypt AND sign dosN#t work. The message is // always only // encrypted. We need a function that knows, here // is an encrypted AND signed Message. Thus first encyrpt and then // verifySign the message // if this message is signed/encrypted we have to use // GnuPG to extract the decrypted bodypart // - multipart/encrypted // - multipart/signed",yes
42,columba-1.4-src,DESIGN,"/**     * Transforms urls into HTML just as substituteURL(String),     * but tries to ignore urls, which are already links, if the ignore     * links flag is set.     * <br>     * This extended functionality is necessary when parsing a text which     * is already (partly) html.     * <br>     * FIXME: Can this be done smarter, i.e. directly with reg. expr. without manual parsing??     *     * @param         s                                input text     * @param        ignoreLinks                if true link tags are ignored. This gives a     *                                                         wrong result if some urls are already links     *                                                         (but uses reg. expr. directly, and is     *                                                         therefore faster)     * @return        text with urls     */",yes
43,columba-1.4-src,DESIGN,// TODO @author fdietz: ensure that we don't fetch individual // headers // to reduce client/server roundtrips,yes
44,columba-1.4-src,DESIGN,// ??? bad to have release hardocoded here. Fix later...right.,yes
45,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
46,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
47,columba-1.4-src,DESIGN,// hack: if start and end time is at 00:00:00:000 it is // an all day event,yes
48,columba-1.4-src,DESIGN,//TODO: Open stream from the mime part specified by contentID of the  //currently viewed mail,yes
49,columba-1.4-src,DESIGN,// something is very wrong here,yes
50,columba-1.4-src,DESIGN,// its maybe better to leave this option out of the dialog // -> make it configurable in the xml file anyway,yes
51,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
52,columba-1.4-src,DESIGN,// TODO: Make this hack more i18n compatible,yes
53,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
54,columba-1.4-src,DESIGN,/*TODO move resources to a resource file */,yes
55,columba-1.4-src,DESIGN,// TODO: use UndoableEditEvent to make this really work,yes
56,columba-1.4-src,DESIGN,// TODO: Should we take some action to ensure signature is valid // html?,yes
57,columba-1.4-src,DESIGN,/* XXX should this be fired by a different thread? */,yes
58,columba-1.4-src,DESIGN,//TODO:add a configuration of the cache size,yes
59,columba-1.4-src,DESIGN,"/**	 * Command executes the search.	 * <p>	 * In case new result results arrive, it ensures that all interested	 * listeners are notified from inside the EDT.	 * <p>	 * FIXME: fdietz: No locking of folders currently implemented! TODO: fdietz:	 * create new Command for every provider to introduce real ""parallel"" search	 * 	 * @author fdietz	 */",yes
60,columba-1.4-src,DESIGN,"/*XXX this is not thread-safe, though luck. It isn't supposed to be. */",yes
61,columba-1.4-src,DESIGN,// TODO (@author fdietz): move this to AbstractMessageFolder constructor,yes
62,columba-1.4-src,DESIGN,//TODO: Should this be renamed to cLoc or something more appropriate than clock?,yes
63,columba-1.4-src,DESIGN,"/*         * TODO (@author karlpeder): Guess that right thing to do is to get height as getDrawingSize().getHeight(),         * since this should take top- and bottom margin of this print         * object into account. But the height seems not to be set         * correctly in computePositionAndSize() (*20030604, karlpeder*)         */",yes
64,columba-1.4-src,DESIGN,"// we can't use SystemClassLoader here, because that // wouldn't work with java webstart, // ResourceBundle uses its own internal classloader // if no classloader is given //  -> set classloader = null",yes
65,columba-1.4-src,DESIGN,"//  // Note: We intentionally don't remember internal plugins, because // we don't want them to appear in the plugin manager currently. //  // TODO: improve plugin manager dialog to support internal plugins // which can't be removed, etc.",yes
66,columba-1.4-src,DESIGN,// FIXME calendar?,yes
67,columba-1.4-src,DESIGN,"// TODO @author hubms have this flags, until the speed of the entitymanager // is improved",yes
68,columba-1.4-src,DESIGN,// cleanup: remove port number file,yes
69,columba-1.4-src,DESIGN,// TODO: There's probably a better way to do this hack...,yes
70,columba-1.4-src,DESIGN,"/*TODO before inserting, find out if there's already a menu item     * with the same action command. if so, replace it, otherwise insert new     */",yes
71,columba-1.4-src,DESIGN,// TODO (@author fdietz): add import feature,yes
72,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes
73,columba-1.4-src,DESIGN,// TODO (@author hubms): implement custom menuitem renderer,yes
74,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes
75,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
76,columba-1.4-src,DESIGN,// real stupid recreation of whole menu model,yes
77,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes
78,columba-1.4-src,DESIGN,// TODO: throw IllegalArgumentException in case a variable == null,yes
79,columba-1.4-src,DESIGN,//TODO (@author fdietz): associate help with button and root pane,yes
80,columba-1.4-src,DESIGN,// FIXME -- This will most likely not work. //          You want the element removed if the contents are the same //          Not just if the element reference is the same.,yes
81,columba-1.4-src,DESIGN,"// // @author: fdietz // using shutdown-manager is wrong here, because this // automatically also calls the FrameManager, which  // also starts a second shutdown thread // -> This leads into two parallel shutdown thread which // -> is why sometimes config-files, etc. get messed up //        ",yes
82,columba-1.4-src,DESIGN,// @author fdietz: hackish way of creating a search toolbar //JToolBar searchToolBar = new ExtendableToolBar();,yes
83,columba-1.4-src,DESIGN,"/** * A Command uses the information provided from {@link DefaultCommandReference} * to execute itself. * <p> * TODO: remove IFrameMediator dependency *  * @author Timo Stich <tstich@users.sourceforge.net> */",yes
84,columba-1.4-src,DESIGN,"// manually rewrite the connection url, because // if there is no rewrite the database files are created // in the starting directory, we don't want that!",yes
85,columba-1.4-src,DESIGN,// TODO: fix updateActions //enableActions(getCurrentOwner());,yes
86,columba-1.4-src,DESIGN,// TODO: @author hubms check what is neccessary // remove old filters // searchFolder.getFilter().getFilterRule().removeAll(); // add filter criteria // searchFolder.getFilter().getFilterRule().add(c);,yes
87,columba-1.4-src,DESIGN,//TODO Let the AttachmentViewer get the focus so that this works,yes
88,columba-1.4-src,DESIGN,//TODO: Open in message frame //TODO: Handle also message attachments from OpenInComposer action,yes
89,columba-1.4-src,DESIGN,"// TODO (@author fdietz): add central place, which keeps a list of all possible //       colors, and provides a custom color configuration possibility",yes
90,columba-1.4-src,DESIGN,// @TODO dont use deprecated method,yes
91,columba-1.4-src,DESIGN,// TODO (@author fdietz): implement custom menuitem renderer,yes
92,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
93,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes
94,columba-1.4-src,DESIGN,"// FIXME (@author fdietz): Do we need this implementation in a TempFolder? // If not, just put an empty method here, just like in VirtualFolder.",yes
95,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
96,columba-1.4-src,DESIGN,// TODO Ristretto should handle the logging of streams in another // way.,yes
97,columba-1.4-src,DESIGN,"// TODO (@author fdietz): All this code for creating a new // IMAPRootFolder should // be moved to a FolderFactory // -> this way ""path"" would be handled in the factory, too // parent directory for mail folders // for example: "".columba/mail/"" // String path = // MailConfig.getInstance().getConfigDirectory().getPath();",yes
98,columba-1.4-src,DESIGN,// turn of focus stealing (workaround should be removed in the // future!),yes
99,columba-1.4-src,DESIGN,"// wait, if there is an active transaction // TODO @author hubms retrycount!",yes
100,columba-1.4-src,DESIGN,"/**	 * this regular expression should cover anything from a@a.pt or a@a.com to	 * a@a.info. Permits usage of invalid top domains though.	 * <p>	 * [bug] fdietz: added ""."" and ""-"" as regular characters	 * (example:mail@toplevel.mail.de)	 * <p>	 * TODO: see if we can replace the matching code with Ristretto stuff	 *	 */",yes
101,columba-1.4-src,DESIGN,"// @author: fdietz // This is a workaround. Generally, the contact dialog editor // should ensure that all necessary fields are available // ",yes
102,columba-1.4-src,DESIGN,// TODO: replace view with more detailed info view,yes
103,columba-1.4-src,DESIGN,"// TODO we should check if we need an vector or better another list // implementation; checking also, if the list // must be syncronized or not (performance)",yes
104,columba-1.4-src,DESIGN,// FIXME is this correct for,yes
105,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes
106,columba-1.4-src,DESIGN,//TODO externalize string //$NON-NLS-1$,yes
107,columba-1.4-src,DESIGN,// TODO: multiplicity checks,yes
108,columba-1.4-src,DESIGN,"// TODO (@author fdietz): until we can get all the settings update // immediately // we just open a message box, telling the user to restart",yes
109,columba-1.4-src,DESIGN,// TODO: real IM status here,yes
110,columba-1.4-src,DESIGN,"// FIXME: should we align the menu to the left instead? // menu.show(b, b.getWidth() - menu.getWidth(), b.getHeight());",yes
111,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
112,columba-1.4-src,DESIGN,// TODO (@author fdietz): i18n,yes
113,columba-1.4-src,DESIGN,"// @author: tstich // Its better to call the Shutdownmanager // since the above is called automatically from it. // ShutdownManager is modified to allow one shutdown // call only, so we never should have multi-shutdown // problems again.",yes
114,columba-1.4-src,DESIGN,/* TODO should come up with a better name for the menu item */,yes
115,columba-1.4-src,DESIGN,// TODO: throw IllegalArgumentException in case a variable == null,yes
116,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes
117,columba-1.4-src,DESIGN,// TODO: use UndoableEditEvent to make this really work,yes
118,columba-1.4-src,DESIGN,// TODO (@author fdietz): add export feature,yes
119,columba-1.4-src,DESIGN,// TODO @author fdietz: no paging used currently // show only first 5 results,yes
120,columba-1.4-src,DESIGN,"// Since Columba is doing its own logging handlers, we should not // use handlers in the parent logger.",yes
121,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes
122,columba-1.4-src,DESIGN,// The JavaHelp can't be added to a BorderLayout because it // isnt' a component. For this demo we'll use the embeded method // since we don't want a Frame to be created.,yes
123,columba-1.4-src,DESIGN,"// @author: fdietz // // PROBLEM: Extensions don't run using Java Webstart (JWS) //  // Even though we assign ""all-permission"" in our columba.jnlp file, this // only applies // to the initial Java Webstart classloader. But, we create our own // classloaders for // loading extensions. These classloaders don't have the same permission // settings anymore.",yes
124,columba-1.4-src,DESIGN,// what to do here? we could start a new server...,yes
125,columba-1.4-src,DESIGN,"// WORKAROUND: //  // System.setSecurityManager(null); // // This call effectly disables the sandbox mode and seems to work fine. // // Below I use another way. The policy for all classloaders is set to // ""all-permissions"". // Don't really know the difference though.",yes
126,columba-1.4-src,DESIGN,"// For the Mac ScreenBarMenus to work, this must be declared before // *ANY* AWT / Swing gets initialised. Do *NOT* move it to plugin init // location because that is too late...",yes
127,columba-1.4-src,DESIGN,// kids - don't do this at home,yes
128,columba-1.4-src,DESIGN,// @author: fdietz // // The following line is not working - just don't know why // Main.mainClassLoader.addURLs((URL[]) urlList.toArray(new URL[0])); // // WORKAROUND: // // Modify the system class loader instead - horrible! But it works!,yes
129,columba-1.4-src,DESIGN,"// // @author: fdietz // WORKAROUND: // we simply append URLs to the existing global class loader // and use the same as parent //  // Note, that we create a new URL classloader for every class // we instanciate. We might want to support hot-swapping // of changed classes later.",yes
130,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes
131,columba-1.4-src,DESIGN,"// we can't use SystemClassLoader here, because that doesn't work // with java webstart // -> instead we use this.getClass().getClassLoader() // -> which seems to work perfectly",yes
132,columba-1.4-src,DESIGN,"// TODO (@author karlpeder): If existing meta tags are to be kept, code changes are // necessary",yes
133,columba-1.4-src,DESIGN,/* TODO create exception for this */,yes
134,columba-1.4-src,DESIGN,//TODO: Should this be renamed to cLoc or something more appropriate than clock?,yes
135,columba-1.4-src,DESIGN,// TODO (@author javaprog): better exception handling,yes
136,columba-1.4-src,DESIGN,// TODO (@author fdietz): fix account info panel check,yes
137,columba-1.4-src,DESIGN,// TODO (@author fdietz): move this to AbstractMessageFolder constructor // create filterlist datastructure,yes
138,columba-1.4-src,DESIGN,//TODO (@author fdietz): i18n,yes
139,columba-1.4-src,DOCUMENTATION,/* TODO add javadocs */,yes
140,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * @return boolean	 * @param XmlElement	 *            E	 *  	 */",yes
141,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * @return String	 * @param String	 *            Name	 *  	 */",yes
142,columba-1.4-src,DOCUMENTATION,//TODO (@author fdietz): Add proper description here,yes
143,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * Constructor	 *  	 */",yes
144,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * @param out	 *            OutputStream to print the data to	 *  	 */",yes
145,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * Constructor	 * 	 * @param Name	 *            String	 * @param Data	 *            String	 *  	 */",yes
146,columba-1.4-src,DOCUMENTATION,/*TODO create javadocs for class */,yes
147,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * 	 * @param Attrs	 *            Hashtable to use as the attributes	 *  	 */",yes
148,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * @return XmlElement	 * @param String	 *            Path	 *  	 */",yes
149,columba-1.4-src,DOCUMENTATION,/*TODO add javadocs */,yes
150,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * @return Vector	 *  	 */",yes
151,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * @return Enumeration	 *  	 */",yes
152,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * @return String	 * @param String	 *            Name	 *  	 */",yes
153,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * Constructor	 * 	 * @param String	 *            Name	 * @param Hashtable	 *            Attributes	 *  	 */",yes
154,columba-1.4-src,DOCUMENTATION,"/**	 * **FIXME** This function needs documentation	 * 	 * Constructor	 * 	 * @param String	 *            Name	 *  	 */",yes
155,columba-1.4-src,IMPLEMENTATION,// not needed,yes
156,columba-1.4-src,IMPLEMENTATION,// TODO: @author fdietz replace with regular expression,yes
157,columba-1.4-src,IMPLEMENTATION,// TODO implement me!,yes
158,columba-1.4-src,IMPLEMENTATION,//TODO (@author fdietz): implement,yes
159,columba-1.4-src,IMPLEMENTATION,// TODO: @author fdietz replace with regular expression,yes
160,columba-1.4-src,IMPLEMENTATION,// TODO implement validation,yes
161,columba-1.4-src,IMPLEMENTATION,// TODO implement me!,yes
162,columba-1.4-src,IMPLEMENTATION,"/**	 * 	 * create Subject headerfield in using the senders message subject and	 * prepending ""Fwd:"" if not already there	 * 	 * @param header	 *            A <code>ColumbaHeader</code> which contains the headerfields	 *            of the message we want reply/forward.	 * 	 * FIXME (@author fdietz): we need to i18n this!	 * 	 */",yes
163,columba-1.4-src,IMPLEMENTATION,// TODO finish marshalling of all available properties,yes
164,columba-1.4-src,IMPLEMENTATION,// TODO finish unmarshalling of all available properties,yes
165,columba-1.4-src,IMPLEMENTATION,// TODO implement,yes
166,columba-1.4-src,IMPLEMENTATION,// TODO: @author fdietz replace with regular expression,yes
167,columba-1.4-src,IMPLEMENTATION,//TODO (@author fdietz): implement,yes
168,columba-1.4-src,IMPLEMENTATION,// TODO: implement this,yes
169,columba-1.4-src,IMPLEMENTATION,// not implemented yet,yes
170,columba-1.4-src,IMPLEMENTATION,"/**	 * 	 * create subject headerfield in using the senders message subject and	 * prepending ""Re:"" if not already there	 * 	 * @param header	 *            A <code>ColumbaHeader</code> which contains the headerfields	 *            of the message we want reply/forward.	 * 	 * FIXME (@author fdietz): we need to i18n this!	 */",yes
171,columba-1.4-src,IMPLEMENTATION,// TODO: implement this,yes
172,columba-1.4-src,IMPLEMENTATION,// TODO (@author karlpeder): Implementation of undo/redo missing,yes
173,columba-1.4-src,IMPLEMENTATION,"// html - quoting is done by inserting a div around the // message formattet with a blue line at left edge // TODO (@author fdietz): Implement quoting (font color, stylesheet, // blockquote???)",yes
174,columba-1.4-src,IMPLEMENTATION,// TODO: @author fdietz replace with regular expression,yes
175,columba-1.4-src,IMPLEMENTATION,// TODO (@author fdietz): show error dialoghere,yes
176,columba-1.4-src,IMPLEMENTATION,// TODO (@author karlpeder): Implementation of undo/redo missing,yes
177,columba-1.4-src,IMPLEMENTATION,// TODO (@author fdietz): add error dialog,yes
178,columba-1.4-src,IMPLEMENTATION,// TODO (@author fdietz): add error dialog,yes
179,columba-1.4-src,IMPLEMENTATION,// not needed,yes
180,columba-1.4-src,IMPLEMENTATION,// TODO: Show dialog,yes
181,columba-1.4-src,IMPLEMENTATION,// TODO: @author fdietz replace with regular expression,yes
182,columba-1.4-src,IMPLEMENTATION,// TODO (@author fdietz): make i18n!,yes
183,columba-1.4-src,IMPLEMENTATION,// TODO (@author javaprog):sizeComboBox can be enabled as // paragraphComboBox when implemented,yes
184,columba-1.4-src,IMPLEMENTATION,//TODO: Add dialog to inform user that the smtp server // does not support authentication,yes
185,columba-1.4-src,IMPLEMENTATION,// TODO @author hubms show if there is already a virtual folder for // this tag,yes
186,columba-1.4-src,IMPLEMENTATION,// update status message // TODO (@author fdietz): i18n,yes
187,columba-1.4-src,IMPLEMENTATION,// TODO (@author karlpeder): Implementation of undo/redo missing,yes
188,columba-1.4-src,IMPLEMENTATION,//TODO (@author fdietz): keep track of progress here,yes
189,columba-1.4-src,IMPLEMENTATION,// TODO localize filter action names,yes
190,columba-1.4-src,IMPLEMENTATION,//TODO (@author fdietz):  i18n,yes
191,columba-1.4-src,IMPLEMENTATION,// TODO implement clear(),yes
192,columba-1.4-src,IMPLEMENTATION,// TODO (@author fdietz):: implement action for font size combo box!,yes
193,columba-1.4-src,IMPLEMENTATION,// TODO (@author fdietz):  i18n,yes
194,columba-1.4-src,IMPLEMENTATION,// TODO localize filter action names,yes
195,columba-1.4-src,IMPLEMENTATION,// TODO: @author fdietz replace with regular expression,yes
196,columba-1.4-src,IMPLEMENTATION,// FIXME threaded-view auto collapse,yes
197,columba-1.4-src,IMPLEMENTATION,// TODO (@author karlpeder): Implementation of undo/redo missing,yes
198,columba-1.4-src,TEST,// TODO (@author fdietz):: implement test,yes
199,columba-1.4-src,TEST,"/** * Test cases for generating subject lines, when replying and/or forwarding * messages * <p> * * TODO: Re:[columba-devel]test-subject * * @author fdietz */",yes
200,columba-1.4-src,TEST,//TODO: Test Mac keyboard accelerator changes done here by mlivingstone // shortcut key,yes
201,columba-1.4-src,TEST,// FIXME missing full tests for leap year,yes
202,columba-1.4-src,TEST,"// TODO: fix testcase //assertEquals(""filter result"", true, result);",yes
203,columba-1.4-src,TEST,"/**	 * Gets the location of an external commandline tool.	 * <p>	 * TODO: test this method	 * 	 * @param toolID	 *            id of tool	 * @return location of tool	 */",yes
204,columba-1.4-src,WITHOUT_CLASSIFICATION,// get selected folder,no
205,columba-1.4-src,WITHOUT_CLASSIFICATION,// Create a FormLayout instance.,no
206,columba-1.4-src,WITHOUT_CLASSIFICATION,"// g2.setColor(fillColor); // g2.fillRect(0,0,w,h);",no
207,columba-1.4-src,WITHOUT_CLASSIFICATION,// no filterlist treenode found // -> create a new one,no
208,columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
209,columba-1.4-src,WITHOUT_CLASSIFICATION,// associate with JavaHelp,no
210,columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
211,columba-1.4-src,WITHOUT_CLASSIFICATION,"// if it is in a scroll pane, then we add to the end of the // list.",no
212,columba-1.4-src,WITHOUT_CLASSIFICATION,//$JUnit-BEGIN$,no
213,columba-1.4-src,WITHOUT_CLASSIFICATION,// try to get instance of FilterAction,no
214,columba-1.4-src,WITHOUT_CLASSIFICATION,//$JUnit-BEGIN$,no
215,columba-1.4-src,WITHOUT_CLASSIFICATION,// remove from header-list,no
216,columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
217,columba-1.4-src,WITHOUT_CLASSIFICATION,// notify folder tree model,no
218,columba-1.4-src,WITHOUT_CLASSIFICATION,// should never happen,no
219,columba-1.4-src,WITHOUT_CLASSIFICATION,// id = org.columba.example.HelloWorld$HelloWorldPlugin,no
220,columba-1.4-src,WITHOUT_CLASSIFICATION,// ---- telephoneTextField2 ----,no
221,columba-1.4-src,WITHOUT_CLASSIFICATION,// set component values,no
222,columba-1.4-src,WITHOUT_CLASSIFICATION,// write text to file,no
223,columba-1.4-src,WITHOUT_CLASSIFICATION,// cancel,no
224,columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
225,columba-1.4-src,WITHOUT_CLASSIFICATION,// user didn't select any folder // -> make Inbox the default folder,no
226,columba-1.4-src,WITHOUT_CLASSIFICATION,// ---- fullnameButton ----,no
227,columba-1.4-src,WITHOUT_CLASSIFICATION,// all / match any JComboBox,no
228,columba-1.4-src,WITHOUT_CLASSIFICATION,"// *20030926, karlpeder* Added html support // MimePart mp = tree.getFirstTextPart(""plain"");",no
229,columba-1.4-src,WITHOUT_CLASSIFICATION,// remove XmlElement,no
230,columba-1.4-src,WITHOUT_CLASSIFICATION,"// check if firstname, middlename or lastname contain only valid // characters",no
231,columba-1.4-src,WITHOUT_CLASSIFICATION,//String userVisibleName = pluginHandler.getUserVisibleName(id);,no
232,columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
233,columba-1.4-src,WITHOUT_CLASSIFICATION,// filter description JTextField,no
234,columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no
235,columba-1.4-src,WITHOUT_CLASSIFICATION,"/*				 * c.gridx = GridBagConstraints.REMAINDER; c.anchor =				 * GridBagConstraints.NORTHEAST; gridbag.setConstraints(				 * removeButton, c ); panel.add( removeButton );				 */",no
236,columba-1.4-src,WITHOUT_CLASSIFICATION,"/*			 * *20040210, karlpeder* Remove html comments - they are not			 * displayed properly in the composer			 */",no
237,columba-1.4-src,WITHOUT_CLASSIFICATION,// get values from components,no
238,columba-1.4-src,WITHOUT_CLASSIFICATION,// ->set source reference in composermodel // when replying this is the original sender's message // you selected and replied to,no
239,columba-1.4-src,WITHOUT_CLASSIFICATION,// int type = action.getActionInt();,no
240,columba-1.4-src,WITHOUT_CLASSIFICATION,// ---- calendarLabel ----,no
241,columba-1.4-src,WITHOUT_CLASSIFICATION,// JCheckBox overwriteOptionsCheckBox;,no
242,columba-1.4-src,WITHOUT_CLASSIFICATION,// Date header // we got a date header (store this // fact for later use,no
243,columba-1.4-src,WITHOUT_CLASSIFICATION,// iterate through all foldertypes to find suitable ones,no
244,columba-1.4-src,WITHOUT_CLASSIFICATION,"/*			 * BufferedReader in = new BufferedReader( new InputStreamReader(			 * new FileInputStream(file), model.getCharsetName()));			 */",no
245,columba-1.4-src,WITHOUT_CLASSIFICATION,// getting next node,no
246,columba-1.4-src,WITHOUT_CLASSIFICATION,// ignore,no
247,columba-1.4-src,WITHOUT_CLASSIFICATION,// Add child to parent,no
248,columba-1.4-src,WITHOUT_CLASSIFICATION,// Do decoding stuff,no
249,columba-1.4-src,WITHOUT_CLASSIFICATION,// table registers interest in tree selection events,no
250,columba-1.4-src,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no
251,columba-1.4-src,WITHOUT_CLASSIFICATION,// enabled/disabled,no
252,columba-1.4-src,WITHOUT_CLASSIFICATION,"/* (non-Javadoc)   * @see org.columba.core.filter.IFilterList#remove(int)   */",no
253,columba-1.4-src,WITHOUT_CLASSIFICATION,// criteria.setPattern((String) textField.getText());,no
254,columba-1.4-src,WITHOUT_CLASSIFICATION,// ignore,no
255,columba-1.4-src,WITHOUT_CLASSIFICATION,// textField.setText(criteria.getPattern());,no
256,columba-1.4-src,WITHOUT_CLASSIFICATION,"// create config-folder //		File file = new File(""test_config""); //		file.mkdir(); // //		new Config(file); // //		Logging.DEBUG = true; //		Logging.createDefaultHandler(); // //		// init mail component //		new MailMain().init(); //		new AddressbookMain().init(); // //		// now load all available plugins //		PluginManager.getInstance().initExternalPlugins();",no
257,columba-1.4-src,WITHOUT_CLASSIFICATION,// Fall back to today,no
