Unnamed: 0,projectname,classification,Abstract,code,new_code,time,pre_label
2139,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// For access from test code,no,no,0,no
2140,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// The text field should expand horizontally, but have // a fixed height",no,no,0,no
2141,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Store any cookies received in the cookie manager:,no,no,0,no
2142,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//    /** A button for adding new arguments to the table. */ //    private JButton add; // //    /** A button for removing arguments from the table. */ //    private JButton delete;,no,no,0,no
2143,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Save cache information,no,no,0,no
2144,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*                 * Synch is needed because multiple threads can update the counts.                 */",no,no,0,no
2145,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Unique Barrier creation ensured by synchronized setup,no,no,0,no
2146,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * protected void initializeTableModel() { tableModel = new     * ObjectTableModel( new String[] { ArgumentsPanel.COLUMN_NAMES_0,     * ArgumentsPanel.COLUMN_NAMES_1, ENCODE_OR_NOT, INCLUDE_EQUALS }, new     * Functor[] { new Functor(""getName""), new Functor(""getValue""), new     * Functor(""isAlwaysEncoded""), new Functor(""isUseEquals"") }, new Functor[] {     * new Functor(""setName""), new Functor(""setValue""), new     * Functor(""setAlwaysEncoded""), new Functor(""setUseEquals"") }, new Class[] {     * String.class, String.class, Boolean.class, Boolean.class }); }     */",no,no,0,no
2147,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Follow redirects and download page resources if appropriate:,no,no,0,no
2148,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// if parameter name exists in http request // then change its value with value obtained with regular expression,no,no,0,no
2149,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// pick up headers if failed to execute the request,no,no,0,no
2150,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * ------------------------------------------------------------------------     * Constructors     * ------------------------------------------------------------------------     */",no,no,0,no
2151,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// must be defined,no,no,0,no
2152,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Label // count // Mean // median // 90% // Min // Max // Error %age // Throughpur // pageSize,no,no,0,no
2153,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set up the local address if one exists,no,no,0,no
2154,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// This column actually consists of a row with two sub-columns // The first column contains the labels, and the second // column contains the fields.",no,no,0,no
2155,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Method left empty here, but allows subclasses to override",no,no,0,no
2156,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Default checked // $NON-NLS-1$,no,no,0,no
2157,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Instantiate requestview classes,no,no,0,no
2158,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// if use dynamic graph size is checked, we disable the dimension fields",no,no,0,no
2159,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// remove any port specification // $NON-NLS-1$ $NON-NLS-2$,no,no,0,no
2160,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Sampler selection,no,no,0,no
2161,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Get all the request headers,no,no,0,no
2162,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// e.g. started from IDE with full classpath // Allow override $NON-NLS-1$ $NON-NLS-2$,no,no,0,no
2163,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Ensure transient object is created by the server,no,no,0,no
2164,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// draw the Y axis,no,no,0,no
2165,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// add a \r\n,no,no,1572623027,no
2166,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// the test plan has to have more than 200 samples // for it to generate half way decent distribution // graph. the larger the sample, the better the // results.",no,no,0,no
2167,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// e.g. some kinds of invalid URL,no,no,0,no
2168,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Set up the graph with header, footer, Y axis and graph display",no,no,0,no
2169,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// DELAY DEVIATION,no,no,0,no
2170,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Ensure that directory URLs end in ""/"" // $NON-NLS-1$ // $NON-NLS-1$",no,no,0,no
2171,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// already include the \r\n,no,no,0,no
2172,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*             * The following is needed for HTTPClient.             * (originally tried doing this in HTTPSampler2,             * but it appears that it was done too late when running in GUI mode)             * Set the commons logging default to Avalon Logkit, if not already defined             */",no,no,0,no
2173,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// last \r\n before response data,no,no,0,no
2174,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // jmeter.log // $NON-NLS-1$ // sample result log file // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,no,no,0,no
2175,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Lazy init,no,no,0,no
2176,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * -----------------------------------------------------------------------     * Methods     * -----------------------------------------------------------------------     */",no,no,0,no
2177,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2178,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Listen to test and handle tidyup after non-GUI test completes.     * If running a remote test, then after waiting a few seconds for listeners to finish files,     * it calls ClientJMeterEngine.tidyRMI() to deal with the Naming Timer Thread.     */",no,no,0,no
2179,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// All needed to ensure re-usablility,no,no,0,no
2180,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// only add Summariser if it can not be shared with the ResultCollector,no,no,0,no
2181,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// use later,no,no,0,no
2182,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,no,no,0,no
2183,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// null means use the default,no,no,0,no
2184,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Process command line property definitions // These can potentially occur multiple times,no,no,0,no
2185,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Dynamic proxy overrules static proxy,no,no,0,no
2186,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a table cell is being edited, we should accept the current value // and stop the editing before adding a new row.",no,no,0,no
2187,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// AVG DELAY,no,no,0,no
2188,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ //$NON-NLS-1$ // removed expiration because it's just an annoyance for static cookies,no,no,0,no
2189,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// N.B. HostConfiguration.equals() includes proxy settings in the compare.,no,no,0,no
2190,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a table cell is being edited, we must cancel the editing // before deleting the row.",no,no,0,no
2191,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If we have both file as body, and form data, then only form data will be sent",no,no,0,no
2192,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Replacement only needs to occur when starting the engine // @see StandardJMeterEngine.run(),no,no,0,no
2193,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set up any required Proxy credentials,no,no,0,no
2194,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a table cell is being edited, we should accept the current // value and stop the editing before adding a new row.",no,no,0,no
2195,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// for result,no,no,0,no
2196,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Skip parameters with a blank name (allows use of optional variables in parameter lists),no,no,0,no
2197,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Prepare the Request tabbed pane,no,no,0,no
2198,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Deliberate use of deprecated ctor // Create non-GUI version to avoid headless problems,no,no,0,no
2199,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Allow HttpClient to handle the redirects:,no,no,0,no
2200,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// This is a daemon thread, which should only reach here if there are other // non-daemon threads still active",no,no,0,no
2201,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set all the headers from the HeaderManager,no,no,0,no
2202,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2203,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Hint to background color on bottom tabs (grey, not blue)",no,no,0,no
2204,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*             * GenericController sub_1 = new GenericController();             * sub_1.addTestElement(new IfController(""3==3""));             * controller.addTestElement(sub_1); controller.addTestElement(new             * IfController(""false==true""));             */",no,no,0,no
2205,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2206,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2207,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2208,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Disable DELETE if there are no rows in the table to delete.,no,no,0,no
2209,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// header[0] is not the status line... // $NON-NLS-1$,no,no,0,no
2210,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Because CollectionProperty.mergeIn will not prevent adding two // properties of the same name, we need to select the first value so // that this element's values prevail over defaults provided by // configuration // elements:",no,no,0,no
2211,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Buffer to hold the post body, except file content",no,no,0,no
2212,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,/* Implements JMeterGUIComponent.modifyTestElement(TestElement) */,no,no,0,no
2213,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2214,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,no,0,no
2215,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set the content type,no,no,0,no
2216,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,no,0,no
2217,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if we should do a multipart/form-data or an // application/x-www-form-urlencoded post request,no,no,0,no
2218,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// only contains Argument (or HTTPArgument),no,no,0,no
2219,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a content encoding is specified, we use that as the // encoding of any parameter values",no,no,0,no
2220,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Evaluate the condition, which can be:     * blank or LAST = was the last sampler OK?     * otherwise, evaluate the condition to see if it is not ""false""     * If blank, only evaluate at the end of the loop     *     * Must only be called at start and end of loop     *     * @param loopEnd - are we at loop end?     * @return true means OK to continue     */",no,no,0,no
2221,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Write the request to our own stream,no,no,0,no
2222,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a table cell is being edited, we should accept the current value // and stop the editing before adding a new row.",no,no,0,no
2223,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Create the parts // Add any parameters,no,no,0,no
2224,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// 300 codes tell client to do actions,no,no,0,no
2225,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ this is the default used by HttpClient,no,no,0,no
2226,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Use regexes to match the source data     */",no,no,0,no
2227,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Allow the mimetype of the file to control the content type,no,no,0,no
2228,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// This is applied to fields that should cause a restart when changed // $NON-NLS-1$,no,no,0,no
2229,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We just add placeholder text for file content,no,no,0,no
2230,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Proxy can take some while to start up; show a wating cursor,no,no,0,no
2231,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2232,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//- action names,no,no,0,no
2233,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We have credentials - should we set pre-emptive authentication?,no,no,0,no
2234,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Prevent both redirect types from being selected,no,no,0,no
2235,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We don't know how many entries will be skipped,no,no,0,no
2236,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2237,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Add any files,no,no,0,no
2238,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Change Cancel label to Close //$NON-NLS-1$,no,no,0,no
2239,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// We do not know the char set of the file to be uploaded, so we set it to null",no,no,0,no
2240,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Update the current field. The addend is only expected to be +1/-1, but     * other values will work. N.B. the roll() method only supports changes by a     * single unit - up or down     */",no,no,0,no
2241,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We do not know what the char set of the file is,no,no,0,no
2242,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"//$NON-NLS-1$ // Set default SAVE menu item to disabled since the default node that // is selected is ROOT, which does not allow items to be inserted.",no,no,0,no
2243,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set the multipart for the post,no,no,0,no
2244,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Table still contains one or more rows, so highlight // (select) the appropriate one.",no,no,0,no
2245,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// .sendMultipartWithoutFileContent(bos);,no,no,0,no
2246,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2247,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2248,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Highlight (select) the appropriate row.,no,no,0,no
2249,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2250,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// all table cells are editable,no,no,0,no
2251,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$,no,no,0,no
2252,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2253,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Is Destination setup static? else dynamic // $NON-NLS-1$ // default to maintain compatibility,no,no,0,no
2254,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,no,no,0,no
2255,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2256,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2257,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We get the posted bytes using the encoding used to create it,no,no,0,no
2258,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// && !isPathExtensionNoEquals(),no,no,0,no
2259,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If getSendFileAsPostBody returned true, it's sure that file is not null",no,no,0,no
2260,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // Look and Feel prefix // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ enable/disable // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,no,no,0,no
2261,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// NOOP,no,no,0,no
2262,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Used for per-thread/user numbers,no,no,0,no
2263,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If a content encoding is specified, we set it as http parameter, so that // the post body will be encoded in the specified content encoding",no,no,0,no
2264,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// For example: // jar:file:/JMeter/lib/ext/ApacheJMeter_core.jar!/org/apache/jmeter/util/JMeterVersion.class // or if using an IDE         // file:/workspaces/JMeter/build/core/org/apache/jmeter/util/JMeterVersion.class,no,no,0,no
2265,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2266,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2267,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2268,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON_NLS-1$,no,no,0,no
2269,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If none of the arguments have a name specified, we // just send all the values as the post body",no,no,0,no
2270,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2271,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2272,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Used by SampleSaveConfigurationConverter.unmarshall(),no,no,0,no
2273,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"/*     * Implementation notes:     *     * All of the methods in this class are currently read-only. If update     * methods are included in the future, they should be defined so that a     * single instance of JavaSamplerContext can be associated with each thread.     * Therefore, no synchronization should be needed. The same instance should     * be used for the call to setupTest, all calls to runTest, and the call to     * teardownTest.     */",no,no,0,no
2274,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2275,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// NOOP,no,no,0,no
2276,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Note that sampleStarted() and sampleStopped() is not made to appear // in synch with sampleOccured() when replaying held samples. // For now this is not critical since sampleStarted() and sampleStopped() // is not used, but it may become an issue in the future. Then these // events must also be stored so that replay of all events may occur and // in the right order. Each stored event must then be tagged with something // that lets you distinguish between occured, started and ended.",no,no,0,no
2277,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// It is a normal post request, with parameter names and values",no,no,0,no
2278,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2279,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Test ignore trailing split characters // Ignore adjacent delimiters,no,no,0,no
2280,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2281,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// NOOP,no,no,0,no
2282,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Resource names for column headers // $NON-NLS-1$,no,no,0,no
2283,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set the content type,no,no,0,no
2284,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Calculate the test duration. Needs to xAxis Labels and getData.,no,no,0,no
2285,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Add the parameters,no,no,0,no
2286,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Verify for a "".."" component at next iteration",no,no,0,no
2287,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ $NON-NLS-2$,no,no,0,no
2288,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Look for arguments elements in the target controller or higher up:,no,no,0,no
2289,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Use the default encoding for urls,no,no,0,no
2290,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,no,0,no
2291,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// The value is already encoded by the user // Must decode the value now, so that when the // httpclient encodes it, we end up with the same value // as the user had entered.",no,no,0,no
2292,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$ //$NON-NLS-1$,no,no,0,no
2293,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ $NON-NLS-2$,no,no,0,no
2294,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2295,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Add the parameter, httpclient will urlencode it",no,no,0,no
2296,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2297,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Check if we have any content to send for body,no,no,0,no
2298,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2299,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ $NON-NLS-2$,no,no,0,no
2300,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2301,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We get the posted bytes using the charset that was used to create them,no,no,0,no
2302,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2303,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Does not need to be synchronised, as all access is from same thread",no,no,0,no
2304,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2305,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Create the panels for the regexp tab,no,no,0,no
2306,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2307,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// If there are no arguments, we can send a file as the body of the request",no,no,0,no
2308,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Not an expression (isn't or can't be), not null. // may throw IllegalArgumentExc.",no,no,0,no
2309,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Set the content length,no,no,0,no
2310,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2311,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// go to first line,no,no,0,no
2312,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2313,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// For all the file multiparts, we must revert the hiding of // the actual file content",no,no,0,no
2314,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2315,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Construct a multi-line string with all matches,no,no,0,no
2316,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2317,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// Buffer to hold the put body, except file content",no,no,0,no
2318,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Cache of parsers - parsers must be re-usable,no,no,0,no
2319,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Should be true,no,no,0,no
2320,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2321,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Add regexp tester pane // $NON-NLS-1$ // $NON-NLS-1$,no,no,0,no
2322,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2323,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// empty init // $NON-NLS-1$,no,no,0,no
2324,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2325,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// nothing to do,no,no,0,no
2326,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2327,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,"// if other node type, we will just skip it",no,no,0,no
2328,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2329,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// MAIN PANEL,no,no,0,no
2330,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2331,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// NAME,no,no,0,no
2332,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2333,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// description Panel,no,no,0,no
2334,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2335,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Count the retries as well in the time,no,no,0,no
2336,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2337,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// Request sent. Now get the response:,no,no,0,no
2338,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2339,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// assume text output - script can override if necessary,no,no,0,no
2340,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2341,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// default to name of element,no,no,0,no
2342,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2343,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// number Panel,no,no,0,no
2344,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no,no,0,no
2345,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// We just add placeholder text for file content,no,no,0,no
2346,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// should be quicker to find the editors if they are registered.,no,no,0,no
2347,apache-jmeter-2.10,WITHOUT_CLASSIFICATION,// $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$ // $NON-NLS-1$,no,no,0,no
