Document Title,Abstract,Year,PDF Link,label,code,time
,"//if there is a user-specified loader, return that //TODO: filters!?",,,unknown,yes,1572364199
,"// otherwise, a trim-specification and/or a trim-character // have been specified;  we need to decide which options // are present and ""do the right thing"" // should leading trim-characters be trimmed? // should trailing trim-characters be trimmed? // the trim-character (what is to be trimmed off?) // the trim-source (from where should it be trimmed?)",,,unknown,yes,1572364144
,// todo : move this to SF per HHH-3517; also see HHH-1907 and ComponentMetamodel,,,unknown,yes,1572364082
,"// Needed to bump this up to DotNode, because that is the only thing which currently // knows about the property-ref path in the correct format; it is either this, or // recurse over the DotNodes constructing the property path just like DotNode does // internally",,,unknown,yes,1572364066
,// do a check,,,unknown,yes,1572364045
,// CHECK,,,unknown,yes,1572364043
,// do a check,,,unknown,yes,1572364041
,// CHECK,,,unknown,yes,1572364039
,// CHECK,,,unknown,yes,1572364036
,"//not really necessary, I guess...",,,unknown,yes,1572364018
,// NOTE: this assumes something about how propertySelectFragment is implemented by the subclass!,,,unknown,yes,1572364014
,// TODO: skip formulas?,,,unknown,yes,1572363998
,"// if a composite key, use ""( (foo = ? and bar = ?) or (foo = ? and bar = ?) )"" for batching //TODO: unnecessary for databases with ANSI-style joins",,,unknown,yes,1572363991
,// we need to determine the best way to know that two joinables // represent a single many-to-many...,,,unknown,yes,1572363962
,// TODO : shouldnt inserts be Expectations.NONE?,,,unknown,yes,1572363957
,//TODO!!!,,,unknown,yes,1572363954
,//TODO!!!!!!!,,,unknown,yes,1572363953
,//TODO!!!!!!!,,,unknown,yes,1572363951
,//TODO: we could just return all false...,,,unknown,yes,1572363949
,//TODO: we could just return all false...,,,unknown,yes,1572363947
,//TODO!,,,unknown,yes,1572363945
,//TODO: something with formulas...,,,unknown,yes,1572363944
,// TODO:,,,unknown,yes,1572363941
,//TODO:,,,unknown,yes,1572363940
,//TODO: check this....,,,unknown,yes,1572363938
,//TODO!,,,unknown,yes,1572363936
,//TODO,,,unknown,yes,1572363934
,"//TODO: eventually, rowIdName[j]",,,unknown,yes,1572363933
,// todo : we can remove this once the deprecated ctor can be made private...,,,unknown,yes,0
,"// TODO: here is why we need to make bytecode provider global :( // TODO : again, fix this after HHH-1907 is complete",,,unknown,yes,0
,//should this interface extend PropertyMapping?,,,unknown,yes,0
,// todo : throw exception?,,,unknown,yes,0
,//TODO: code duplication with SingleTableEntityPersister,,,unknown,yes,0
,// TODO: copy/paste from ManyToOneType,,,unknown,yes,0
,// todo : we can remove this once the deprecated ctor can be made private...,,,unknown,yes,0
,"//for backward compatibility, allow a set with no not-null  //element columns, using all columns in the row locater SQL //TODO: create an implicit not null constraint on all cols?",,,unknown,yes,0
,// TODO : what amount of significant digits need to be supported here? //      - from the DecimalFormat docs: //          [significant digits] = [minimum integer digits] + [maximum fraction digits],,,unknown,yes,0
,"//TODO: make EntityPersister *not* depend on SessionFactoryImplementor //interface, if possible",,,unknown,yes,0
,// todo : throw exception?  maybe warn if not the same?,,,unknown,yes,0
,// worrying about proxies is perhaps a little bit of overkill here...,,,unknown,yes,0
,// Make sure this is a defined parameter and check the incoming value type // TODO: what should be the actual exception type here?,,,unknown,yes,0
,//TODO: get SQL rendering out of here,,,unknown,yes,0
,//This is not very nice (and quite slow):,,,unknown,yes,0
,"// polymorphism not really handled completely correctly, // perhaps...well, actually its ok, assuming that the // entity name used in the lookup is the same as the // the one used here, which it will be",,,unknown,yes,0
,//TODO: add a CriteriaImplementor interface //      this class depends directly upon CriteriaImpl in the impl package...,,,unknown,yes,0
,"// some messy, complex stuff here, since createCriteria() can take an // aliased path, or a path rooted at the creating criteria instance",,,unknown,yes,0
,//TODO: the i==entitySpan-1 bit depends upon subclass implementation (very bad),,,unknown,yes,0
,// would be great to move all this below here into another method that could also be used // from the new scrolling stuff. // // Would need to change the way the max-row stuff is handled (i.e. behind an interface) so // that I could do the control breaking at the means to know when to stop,,,unknown,yes,0
,//TODO: currently keeps Getters and Setters (instead of PropertyAccessors) because of the way getGetter() and getSetter() are implemented currently; yuck!,,,unknown,yes,0
,"//TODO: Yuck! This is not quite good enough, it's a quick //hack around the problem of having a to-one association //that refers to an embedded component:",,,unknown,yes,0
,"// TODO: Should this really return null?  If not, figure out something better to do here.",,,unknown,yes,0
,//TODO: implement caching?! proxies?!,,,unknown,yes,0
,//TODO: design new lifecycle for ProxyFactory,,,unknown,yes,0
,// todo : this eventually needs to be removed,,,unknown,yes,0
,//TODO: need some caching scheme? really comes down to decision  //      regarding amount of state (if any) kept on PropertyAccessors,,,unknown,yes,0
,//Yuck:,,,unknown,yes,0
,//TODO: perhaps this should be some other RuntimeException...,,,unknown,yes,0
,// todo : we can remove this once the deprecated ctor can be made private...,,,unknown,yes,0
,//TODO: make this a bit nicer,,,unknown,yes,0
,//create an index on the key columns??,,,unknown,yes,0
,//TODO: remove use of instanceof!,,,unknown,yes,0
,// todo : remove,,,unknown,yes,0
,//TODO: is there a more elegant way than downcasting?,,,unknown,yes,0
,"//SPACES //TODO: i'm not sure, but perhaps we should exclude //      abstract denormalized tables?",,,unknown,yes,0
,//TODO: would be nice to handle proxy classes elegantly!,,,unknown,yes,0
,"//TODO: move these to a new JoinableType abstract class, //extended by EntityType and PersistentCollectionType:",,,unknown,yes,0
,// TODO: Fix this so it will work for non-POJO entity mode,,,unknown,yes,0
,"/**	 * @return collection removal	 * FIXME: even if isInverse=""true""?	 */",,,unknown,yes,0
,"//TODO: this is a bit arbitrary, expose a switch to the user?",,,unknown,yes,0
,"//TODO: this is a little inefficient, don't need to do a whole //      deep replaceElements() call",,,unknown,yes,0
,// is this really necessary?,,,unknown,yes,0
,// TODO : YUCK!!!  fix after HHH-1907 is complete,,,unknown,yes,0
,//TODO: temporary,,,unknown,yes,0
,//workaround for WebLogic,,,unknown,yes,0
,// Need a better way to define the suffixes here...,,,unknown,yes,0
,// TODO: something much better - look at the type of the other expression! // TODO: Have comparisonExpression and/or arithmeticExpression rules complete the resolution of boolean nodes.,,,unknown,yes,0
,"// todo : should this get moved to PersistentContext? // logically, is PersistentContext the ""thing"" to which an interceptor gets attached?",,,unknown,yes,0
,"// We should reengineer this class so that, rather than the current ad - // hoc linear approach to processing a stream of tokens, we instead // build up a tree of expressions.",,,unknown,yes,0
,// todo : remove,,,unknown,yes,0
,// TODO : this constructor form is *only* used from constructor directly below us; can it go away?,,,unknown,yes,0
,"// TODO: Figure out a better way to get the FROM elements in a proper tree structure. // If this is not the destination of a many-to-many, add it as a child of the origin.",,,unknown,yes,0
,//note that i parameter is now unused (delete it?),,,unknown,yes,0
,// todo : potentially look at optimizing these two arrays,,,unknown,yes,0
,// yuck!,,,unknown,yes,0
,//TODO: make this a bit nicer,,,unknown,yes,0
,//yuck!,,,unknown,yes,0
,"//TODO: implement functionality //  this might be painful to do here, as the ""join post processing"" for //  the subquery has already been performed (meaning that for //  theta-join dialects, the join conditions have already been moved //  over to the where clause).  A ""simple"" solution here might to //  perform ""join post processing"" once for the entire query (including //  any subqueries) at one fell swoop",,,unknown,yes,0
,//TODO: this is one of the ugliest and most fragile pieces of code in Hibernate....,,,unknown,yes,0
,// try block is a hack around fact that currently tuplizers are not // given the opportunity to resolve a subclass entity name.  this // allows the (we assume custom) interceptor the ability to // influence this decision if we were not able to based on the // given entityName,,,unknown,yes,0
,"// not absolutely necessary, but does help with aggressive release",,,unknown,yes,0
,// short-circuit for performance...,,,unknown,yes,0
,"// We would probably refactor to have LogicParser (builds a tree of simple // expressions connected by and, or, not), ExpressionParser (translates // from OO terms like foo, foo.Bar, foo.Bar.Baz to SQL terms like // FOOS.ID, FOOS.BAR_ID, etc) and PathExpressionParser (which does much // the same thing it does now)",,,unknown,yes,0
,"// TODO: get SQL rendering out of here, create an AST for the join expressions. // Use the SQL generator grammar to generate the SQL text for the index expression.",,,unknown,yes,0
,// TODO : we may also want to check that the types here map to exactly one column/JDBC-type //      can't think of a situation where arithmetic expression between multi-column mappings //      makes any sense.,,,unknown,yes,0
,//TODO: this class does too many things! we need a different //kind of path expression parser for each of the diffferent //ways in which path expressions can occur,,,unknown,yes,0
,//TODO: optimize this better!,,,unknown,yes,0
,//TODO: should we allow suffixes on these ?,,,unknown,yes,0
,// FIXME Hacky workaround to JBCACHE-1202,,,unknown,yes,0
,//TODO: reuse the PreLoadEvent,,,unknown,yes,0
,//work around a bug in all known connection pools....,,,unknown,yes,0
,"// Needed the ""clazz_"" check to work around union-subclasses // TODO : is there a way to tell whether a persister is truly discrim-column based inheritence?",,,unknown,yes,0
,// TODO : should remove this exposure //  and have all references to the session's batcher use the ConnectionManager.,,,unknown,yes,0
,//We should actually rework this class to not implement Parser //and just process path expressions in the most convenient way.,,,unknown,yes,0
,//Must be done here because of side-effect! yuck...,,,unknown,yes,0
,"// todo : need to find a clean way to handle the ""event source"" role // a seperate classs responsible for generating/dispatching events just duplicates most of the Session methods... // passing around seperate reto interceptor, factory, actionQueue, and persistentContext is not manageable...",,,unknown,yes,0
,"//TODO: COPY/PASTE FROM SessionImpl, pull up!",,,unknown,yes,0
,"// ugly hack for cases like ""elements(foo.bar.collection)"" // (multi-part path expression ending in elements or indices)",,,unknown,yes,0
,//TODO: is this really necessary????,,,unknown,yes,0
,"//put() has nowait semantics, is this really appropriate? //note that it needs to be async replication, never local or sync",,,unknown,yes,0
,// todo : we can remove this once the deprecated ctor can be made private...,,,unknown,yes,0
,//real hacky... // used to count the nesting of parentheses,,,unknown,yes,0
,//name from a super query (a bit inelegant that it shows up here),,,unknown,yes,0
,// TODO : would be really nice to cache the spec on the query-def so as to not have to re-calc the hash; // currently not doable though because of the resultset-ref stuff...,,,unknown,yes,0
,//The class is now way to complex!,,,unknown,yes,0
,//TODO: is there a better way?,,,unknown,yes,0
,// TODO : not sure the best way to handle this. // The non-performant way :,,,unknown,yes,0
,"// todo: we should really just collect these from the various SelectExpressions, rather than regenerating here",,,unknown,yes,0
,// todo : should seriously consider not allowing a txn to begin from a child session //      can always route the request to the root session...,,,unknown,yes,0
,// implicit joins are always(?) ok to reuse,,,unknown,yes,0
,"// work around that crazy issue where the tree contains // ""empty"" FromElements (no text); afaict, this is caused // by FromElementFactory.createCollectionJoin()",,,unknown,yes,0
,// this is called by SessionFactory irregardless; we just disregard here; // could also add a check to SessionFactory to only conditionally call stop,,,unknown,yes,0
,// todo : temporary //      needed because currently persister is the one that //      creates and renders the join fragments for inheritence //      hierarchies...,,,unknown,yes,0
,// TODO : keep seperate notions of QT[] here for shallow/non-shallow queries...,,,unknown,yes,0
,//TODO:refactor + make this method private,,,unknown,yes,0
,// TODO: an alternative is to check if the owner has changed; if it hasn't then // get the ID from collection.getOwner(),,,unknown,yes,0
,//TODO: inefficient if that cache is just going to ignore the updated state!,,,unknown,yes,0
,"// for DOM4J ""collections"" only // TODO: it would be better if this was done at the higher level by Printer",,,unknown,yes,0
,//TODO: need to make the majority of this functionality into a top-level support class for custom impl support,,,unknown,yes,0
,// NOTE VERY HACKISH WORKAROUND!! // TODO: Fix this so it will work for non-POJO entity mode,,,unknown,yes,0
,//yukky! Don't you have subclasses for that! //TODO race conditions can happen here,,,unknown,yes,0
,//TODO: get SQL rendering out of this package!,,,unknown,yes,0
,"//TODO: We probably should have a StatisticsNotPublishedException, to make it clean",,,unknown,yes,0
,// Do we need to qualify index names with the schema name?,,,unknown,yes,0
,"//TODO: this class depends directly upon CriteriaImpl,  //      in the impl package ... add a CriteriaImplementor  //      interface",,,unknown,yes,0
,"// from the collection of associations, locate OJA for the // ManyToOne corresponding to this persister to fully // define the many-to-many; we need that OJA so that we can // use its alias here // TODO : is there a better way here?",,,unknown,yes,0
,"//note that this method could easily be moved up to BasicEntityPersister, //if we ever needed to reuse it from other subclasses",,,unknown,yes,0
,//TODO: *two* hashmap lookups here is one too many...,,,unknown,yes,0
,//TODO: refactor to .sql package,,,unknown,yes,0
,//TODO: code duplication with JoinedSubclassEntityPersister,,,unknown,yes,0
,//swaldman 2004-02-07: modify to allow null values to signify fall through to c3p0 PoolConfig defaults,,,unknown,yes,0
,"//kinda ugly, but needed for collections with a ""."" node mapping",,,unknown,yes,0
,"// should indicate that we are processing an INSERT/UPDATE/DELETE // query with a subquery implied via a collection property // function. Here, we need to use the table name itself as the // qualification alias. // TODO : verify this works for all databases... // TODO : is this also the case in non-""indexed"" scenarios?",,,unknown,yes,0
,//FIXME: get the PersistentClass,,,unknown,yes,0
,"// todo : should really move this log statement to CollectionType, where this is used from...",,,unknown,yes,0
,// TODO should we just collect these like with the collections above?,,,unknown,yes,0
,"//TODO: move into collection type, so we can use polymorphism!",,,unknown,yes,0
,//use of a stringbuffer to workaround a JDK bug,,,unknown,yes,0
,// NOTE: this assumes something about how propertySelectFragment is implemented by the subclass! // was toUnqotedAliasStrings( getIdentiferColumnNames() ) before - now tried // to remove that unqoting and missing aliases..,,,unknown,yes,0
,/////////////////////////////////////////////////////////////////////////// // USED ONLY FOR REGRESSION TESTING!!!! // // todo : obviously get rid of all this junk ;) ///////////////////////////////////////////////////////////////////////////,,,unknown,yes,0
,//TODO: is this 100% correct?,,,unknown,yes,0
,"/** Create an action that will evict collection and entity regions based on queryspaces (table names).	 *  TODO: cache the autodetected information and pass it in instead.	 **/",,,unknown,yes,0
,//TODO: should we use SELECT .. FOR UPDATE?,,,unknown,yes,0
,// todo : modify the class definition if not already transformed...,,,unknown,yes,0
,"//This is really ugly, but necessary:",,,unknown,yes,0
,// append the SQL to return the generated identifier //TODO: suck into Insert,,,unknown,yes,0
,//ugly little workaround for fact that createUniqueKeyLoaders() does not handle component properties,,,unknown,yes,0
,//TODO: I am not so sure about the exception handling in this bit!,,,unknown,yes,0
,"//TODO: move to .sql package, and refactor with similar things!",,,unknown,yes,0
,//index += getPropertyColumnSpan( i ); //TODO:  this is kinda slow...,,,unknown,yes,0
,//TODO: is this really necessary????,,,unknown,yes,0
,// entity name will not be available for non-POJO entities // TODO: cache the entity name somewhere so that it is available to this exception,,,unknown,yes,0
,"// TODO : would be great to have a Mapping#hasNonIdentifierPropertyNamedId method // I don't believe that Mapping#getReferencedPropertyType accounts for the identifier property; so // if it returns for a property named 'id', then we should have a non-id field named id",,,unknown,yes,0
,//TODO possibly relax that,,,unknown,yes,0
,//TODO possibly relax that,,,unknown,yes,0
,// TODO : add this info to the translator and aggregate it here...,,,unknown,yes,0
,//TODO: look at the owning property and check that it  //      isn't lazy (by instrumentation),,,unknown,yes,0
,//TODO: does this really need to be here? //      does the collection already have //      it's own up-to-date snapshot?,,,unknown,yes,0
,/* trim done to workaround stupid oracle bug that cant handle whitespaces before a { in a sp */,,,unknown,yes,0
,"//TODO: we use two visitors here, inefficient!",,,unknown,yes,0
,//TODO: this needn't exclude subclasses...,,,unknown,yes,0
,/* trim done to workaround stupid oracle bug that cant handle whitespaces before a { in a sp */,,,unknown,yes,0
,//this is kinda the best we can do...,,,unknown,yes,0
,//TODO: not quite sure about the full implications of this!,,,unknown,yes,0
,//TODO: put this stuff back in to read snapshot from //      the second-level cache (needs some extra work),,,unknown,yes,0
,"//TODO: if object was an uninitialized proxy, this is inefficient, //      resulting in two SQL selects",,,unknown,yes,0
,"// TODO: The order in which entities are saved may matter (e.g., a particular transient entity //       may need to be saved before other transient entities can be saved; //       Keep retrying the batch of transient entities until either: //       1) there are no transient entities left in transientCopyCache //       or 2) no transient entities were saved in the last batch // For now, just run through the transient entities and retry the merge",,,unknown,yes,0
,"//TODO: we should throw an exception if we really *know* for sure   //      that this is a detached instance, rather than just assuming //throw new StaleObjectStateException(entityName, id);",,,unknown,yes,0
,"//before cascade! //TODO: should this be Session.instantiate(Persister, ...)?",,,unknown,yes,0
,// NOTE: this assumes something about how propertySelectFragment is implemented by the subclass! // was toUnqotedAliasStrings( getdiscriminatorColumnName() ) before - now tried // to remove that unqoting and missing aliases..,,,unknown,yes,0
,// perhaps this should be an exception since it is only ever used // in the above method?,,,unknown,yes,0
,"//init the table here instead of earlier, so that we can get a quoted table name //TODO: would it be better to simply pass the qualified table name, instead of //      splitting it up into schema/catalog/table names",,,unknown,yes,0
,//is this ok?,,,unknown,yes,0
,// create an index on the key columns??,,,unknown,yes,0
,"// TODO : make this the factory for ""entity mode related"" sessions; // also means making this the target of transaction-synch and the // thing that knows how to cascade things between related sessions // // At that point, perhaps this thing is a ""SessionContext"", and // ConnectionManager is a ""JDBCContext""?  A ""SessionContext"" should // live in the impl package...",,,unknown,yes,0
,// TODO : this really needs to be delayed unitl after we definitively know all node types // where this is currently a problem is parameters for which where we cannot unequivocally // resolve an expected type,,,unknown,yes,0
,"// otherwise, a trim-specification and/or a trim-character // have been specified;  we need to decide which options // are present and ""do the right thing"" // should leading trim-characters be trimmed? // should trailing trim-characters be trimmed? // the trim-character // the trim-source",,,unknown,yes,0
,"//it is possible that the tree-walking in OuterJoinLoader can get to //an association defined by a subclass, in which case the property-ref //might refer to a property defined on a subclass of the current class //in this case, the table name is not known - this temporary solution  //assumes that the property-ref refers to a property of the subclass //table that the association belongs to (a reasonable guess) //TODO: fix this, add: OuterJoinLoadable.getSubclassPropertyTableName(String propertyName)",,,unknown,yes,0
,// TODO: an alternative is to check if the owner has changed; if it hasn't then // return collection.getOwner(),,,unknown,yes,0
,"// TODO : not sure this is correct, could not find docs on how to do this.",,,unknown,yes,0
,//TODO: move to .sql package!!,,,unknown,yes,0
,"// TODO: It would be really, really nice to use this to also model components!",,,unknown,yes,0
,// Sets can be just a view of a part of another collection. // do we need to copy it to be sure it won't be changing // underneath us? // ie. this.set.addAll(set);,,,unknown,yes,0
,// todo : move to StringHelper?,,,unknown,yes,0
,//TODO: should orphans really be deleted during lock???,,,unknown,yes,0
,// yick!  need this for proper serialization/deserialization handling...,,,unknown,yes,0
,// merges don't cascade to uninitialized collections //			//TODO: perhaps this does need to cascade after all....,,,unknown,yes,0
,//HSQL has no Blob/Clob support .... but just put these here for now!,,,unknown,yes,0
,// todo : is there really any reason to kkeep trying if this fails once?,,,unknown,yes,0
,//I suppose?,,,unknown,yes,0
,//TODO: get SQL rendering out of this package!,,,unknown,yes,0
,//TODO: get SQL rendering out of this package!,,,unknown,yes,0
,//TODO: get SQL rendering out of this package!,,,unknown,yes,0
,//TODO: simply remove this override //      if we fix the above todos,,,unknown,yes,0
,// todo : should we additionally check the current isolation mode explicitly?,,,unknown,yes,0
,"// TODO : probably better to calculate these and pass them in, as it'll be more performant",,,unknown,yes,0
,//TODO: we should provide some way to get keys of collection of statistics to make it easier to retrieve from a GUI perspective,,,unknown,yes,0
,//shortcut,,,unknown,yes,0
,//TODO: used to be exprNoParens! was this needed?,,,unknown,yes,0
,// really there are two situations where it should be ok to allow the insertion // into properties defined on a superclass: //      1) union-subclass with an abstract root entity //      2) discrim-subclass // // #1 is handled already because of the fact that // UnionSubclassPersister alreay always returns 0 // for this call... // // we may want to disallow it for discrim-subclass just for // consistency-sake (currently does not work anyway)...,,,unknown,yes,0
,// todo : what is the implication of this?,,,unknown,yes,0
,// this is done here 'cos we might only know the type here (ugly!) // TODO: improve this a lot:,,,unknown,yes,0
,// Does this dialect support the UNIQUE column syntax?,,,unknown,yes,0
,// this is called by SessionFactory irregardless; we just disregard here; // could also add a check to SessionFactory to only conditionally call start,,,unknown,yes,0
,// Does this dialect support check constraints?,,,unknown,yes,0
,"/**     * FIXME Per the RegionFactory class Javadoc, this constructor version     * should not be necessary.     *      * @param props The configuration properties     */",,,unknown,yes,0
,// Do we need to drop constraints before dropping tables in this dialect?,,,unknown,yes,0
,// todo: this was added to support initializing an entity's EntityEntry snapshot during reattach; // this should be refactored to instead expose a method to assemble a EntityEntry based on this // state for return.,,,unknown,yes,0
,//note there is a wierd implementation in the client side,,,unknown,yes,0
,"// turn hibernate.c3p0.* into c3p0.*, so c3p0 // gets a chance to see all hibernate.c3p0.*",,,unknown,yes,0
,"//TODO: to handle concurrent writes correctly, the client should pass in a Lock",,,unknown,yes,0
,// todo : what else to do here?,,,unknown,yes,0
,//TODO: disable batch loading if lockMode > READ?,,,unknown,yes,0
,// todo : what else to do here?,,,unknown,yes,0
,//perhaps not really necessary...,,,unknown,yes,0
,"// use COUNT as the default.  This mimics the old behavior, although // NONE might be a better option moving forward in the case of callable",,,unknown,yes,0
,// note: at least my local MySQL 5.1 install shows this not working...,,,unknown,yes,0
,// note: at least my local SQL Server 2005 Express shows this not working...,,,unknown,yes,0
,"// RDMS does not directly support the trim() function, we use rtrim() and ltrim()",,,unknown,yes,0
,// this call is side-effecty,,,unknown,yes,0
,// Does this dialect support the FOR UPDATE syntax?,,,unknown,yes,0
,// todo : YUCK!!!,,,unknown,yes,0
,//create an index on the key columns??,,,unknown,yes,0
,"// todo : again, how *should* this work for non-pojo entities?",,,unknown,yes,0
,// TODO : not so sure this is needed...,,,unknown,yes,0
,//TODO: redesign how PropertyAccessors are acquired...,,,unknown,yes,0
,"//TODO: this is too conservative; if all preceding joins were  //      also inner joins, we could use an inner join here",,,unknown,yes,0
,// todo : we can remove this once the deprecated ctor can be made private...,,,unknown,yes,0
,//FIXME: get the PersistentClass,,,unknown,yes,0
,//TODO: inefficient,,,unknown,yes,0
,// TODO: what type?,,,unknown,yes,0
,// TODO: this is a bit of copy/paste from IndexedCollection.createPrimaryKey(),,,unknown,yes,0
,//TODO: merge into one method!,,,unknown,yes,0
,// This inner class implements a case statement....perhaps im being a bit over-clever here,,,unknown,yes,0
,//TODO: Somehow add the newly created foreign keys to the internal collection,,,unknown,yes,0
,// we have to set up the table later!! yuck,,,unknown,yes,0
,//Icky workaround for MySQL bug:,,,unknown,yes,0
,"/**     * FIXME Per the RegionFactory class Javadoc, this constructor version     * should not be necessary.     *      * @param props The configuration properties     */",,,unknown,yes,0
,// Does this dialect support the Oracle-style FOR UPDATE NOWAIT syntax?,,,unknown,yes,0
,"//TODO: better to degrade to lazy=""false"" if uninstrumented",,,unknown,yes,0
,"//aliasRefNode.resolve( false, false, aliasRefNode.getText() ); //TODO: is it kosher to do it here? //TODO: is it kosher to do it here?",,,unknown,yes,0
,"//TODO: really bad, evil hack to fix!!!",,,unknown,yes,0
,"// Does this dialect support FOR UPDATE OF, allowing particular rows to be locked?",,,unknown,yes,0
,//TODO: BUG! this currently fails for named queries for non-POJO entities,,,unknown,yes,0
,"//Don't need this, because we should never ever be selecting no columns in an insert ... select... //and because it causes a bug on DB2",,,unknown,yes,0
,// TODO: cannot use generateSuffixes() - it handles the initial suffix differently.,,,unknown,yes,0
,"// TODO : not sure which (either?) is correct, could not find docs on how to do this. // did find various blogs and forums mentioning that select CURRENT_TIMESTAMP // does not work...",,,unknown,yes,0
,//TODO: currently we don't know a SessionFactory reference when building the Tuplizer //      THIS IS A BUG (embedded-xml=false on component) // TODO : fix this after HHH-1907 is complete,,,unknown,yes,0
,"// TODO: at the point where we are resolving collection references, we don't // know if the uk value has been resolved (depends if it was earlier or // later in the mapping document) - now, we could try and use e.getStatus() // to decide to semiResolve(), trouble is that initializeEntity() reuses // the same array for resolved and hydrated values",,,unknown,yes,0
,// TODO: this disables laziness even in non-pojo entity modes:,,,unknown,yes,0
,//TODO: old version did not require hashmap lookup: //keys[collectionOwner].getIdentifier(),,,unknown,yes,0
,"//TODO: entities CAN be compared, by PK, fix this! -> only if/when we can extract the id values....",,,unknown,yes,0
,"// For a one-to-many, a <bag> is not really a bag; // it is *really* a set, since it can't contain the // same element twice. It could be considered a bug // in the mapping dtd that <bag> allows <one-to-many>.",,,unknown,yes,0
,//TODO: this is kinda inconsistent with CollectionType,,,unknown,yes,0
,"//TODO: not really completely correct, since //      the uoe could occur while resolving //      associations, leaving the PC in an //      inconsistent state",,,unknown,yes,0
,"//TODO: would be nice to use false, but issues with MS SQL",,,unknown,yes,0
,"// TODO: Deal with the ""optional"" attribute in the <join> mapping; // this code assumes that optional defaults to ""true"" because it // doesn't actually seem to work in the fetch=""join"" code // // Note that actual proper handling of optional-ality here is actually // more involved than this patch assumes.  Remember that we might have // multiple <join/> mappings associated with a single entity.  Really // a couple of things need to happen to properly handle optional here: //  1) First and foremost, when handling multiple <join/>s, we really //      should be using the entity root table as the driving table; //      another option here would be to choose some non-optional joined //      table to use as the driving table.  In all likelihood, just using //      the root table is much simplier //  2) Need to add the FK columns corresponding to each joined table //      to the generated select list; these would then be used when //      iterating the result set to determine whether all non-optional //      data is present // My initial thoughts on the best way to deal with this would be // to introduce a new SequentialSelect abstraction that actually gets // generated in the persisters (ok, SingleTable...) and utilized here. // It would encapsulated all this required optional-ality checking...",,,unknown,yes,0
,// TODO: does not work for EntityMode.DOM4J yet!,,,unknown,yes,0
,"//TODO: entities CAN be compared, by PK and entity name, fix this!",,,unknown,yes,0
,//TODO: currently broken for unique-key references (does not detect //      change to unique key property of the associated object),,,unknown,yes,0
,//TODO: currently broken for unique-key references (does not detect //      change to unique key property of the associated object) //the owner of the association is not the owner of the id,,,unknown,yes,0
,"// could happen for custom Criteria impls.  Not likely, but... // 		for long term solution, see HHH-3514",,,unknown,yes,0
,"//TODO: when this is the entry point, we should use an INNER_JOIN for fetching the many-to-many elements!",,,unknown,yes,0
,"// This does not support the Cache SQL 'DISTINCT BY (comma-list)' extensions, // but this extension is not supported through Hibernate anyway.",,,unknown,yes,0
,"//TODO: This is assertion is disabled because there is a bug that means the //	  original owner of a transient, uninitialized collection is not known //	  if the collection is re-referenced by a different object associated //	  with the current Session //throw new AssertionFailure(""bug loading unowned collection"");",,,unknown,yes,0
,// note that this timestamp is not correct if the connection provider // returns an older JDBC connection that was associated with a // transaction that was already begun before openSession() was called // (don't know any possible solution to this!),,,unknown,yes,0
