Document Title,Abstract,Year,PDF Link,label,code,time
,// ////////////////////////////////////////////////////////////////////////////////,,,unknown,no,0
,// GridLayout makes equal cells,,,unknown,no,0
,// We don't yet have the need to discriminate by version.,,,unknown,no,0
,// ISessionListener interface methods,,,unknown,no,0
,// Note: Temporary events need to be included // in case a modla dialog opens.,,,unknown,no,0
,// Once and again the Netbeans editor calls createSyntax() after // sessionEnding() was called. Then sess is null and the code below // would break.,,,unknown,no,0
,"//   public static final String duplicateLineAction = ""duplicate-line-action"";",,,unknown,no,0
,// remove all instances of the offending char,,,unknown,no,0
,"/*     * The following is used in both cell and popup operations.     */",,,unknown,no,0
,/* Spring-injected */,,,unknown,no,0
,/* ----------------------------------- Public API ------------------------------------------------------*/,,,unknown,no,0
,/* --------------------------- Spring=injected dependencies --------------------------------------------*/,,,unknown,no,0
,//plugin supports Session main window only,,,unknown,no,0
,// Put the 'AND' or the 'OR' in front of the clause if // there are already values in the text area.,,,unknown,no,0
,// We don't yet have the need to discriminate by version.,,,unknown,no,0
,// Cell Import/Export file not found for user - first time user ran pgm.,,,unknown,no,0
,"// handle null, which is shown as the special string ""<null>""",,,unknown,no,0
,/* The JTextComponent that is being used for editing */,,,unknown,no,0
,// Logger for this class,,,unknown,no,0
,"// this DataType does not limit the data read during the initial load of the table, // so there is no need to re-read the complete data later",,,unknown,no,0
,//plugin supports Session main window only,,,unknown,no,0
,/////////////////////////////////////////////////////////// // SybaseASE specific code to read procedure definitions.,,,unknown,no,0
,// fall through to normal processing of this key stroke,,,unknown,no,0
,// flag for whether we have already loaded the properties or not,,,unknown,no,0
,// Incomplete and error token-ids,,,unknown,no,0
,// btnSetPermissions.setEnabled(false);,,,unknown,no,0
,// Helper methods,,,unknown,no,0
,"/* At this stage there's no more text in the scanned buffer, but      * this buffer is not the last so the scan will continue on another buffer.      * The scanner tries to minimize the amount of characters      * that will be prescanned in the next buffer by returning the token      * where possible.      */",,,unknown,no,0
,// i18n[sqlbookmark.prefOk=OK],,,unknown,no,0
,// jradiobuttonRoles.setSelected(true);,,,unknown,no,0
,// Labels,,,unknown,no,0
,// SQL-Server doesn't support a cascade clause.,,,unknown,no,0
,// Errors,,,unknown,no,0
,// Context instance declaration,,,unknown,no,0
,"// as a coding convenience, create a reference to the text component // that is typecast to JTextComponent.  this is not essential, as we // could typecast every reference, but this makes the code cleaner",,,unknown,no,0
,// setting value,,,unknown,no,0
,//i18n[DeleteDriverAction.error.selectingwindow=Error selecting window],,,unknown,no,0
,// Handle table source,,,unknown,no,0
,// handle cases of null // The processing is different when nulls are allowed and when they are not. //,,,unknown,no,0
,"// about to delete last thing in field, so replace with null",,,unknown,no,0
,"//The name of the calling client program. //This is optional. If you don't want to give out this info, please enter ""N/A""",,,unknown,no,0
,"// if there was a problem with converting, then just fall through // and continue as if there was no default given in the DB. // Otherwise, use the converted object",,,unknown,no,0
,"//And the version of the calling program. //This is optional. If you don't want to give out this info, please enter ""N/A""",,,unknown,no,0
,// ///////////////////////////////////////////////////////////,,,unknown,no,0
,"// // handle mouse events for double-click creation of popup dialog. // This happens only in the JTextField, not the JTextArea, so we can // make this an inner class within this method rather than a separate // inner class as is done with the KeyTextHandler class. //",,,unknown,no,0
,"/*         * If you add this method to one of the standard DataTypes in the         * fw/datasetviewer/cellcomponent directory, you must also add the name         * of that DataType class to the list in CellComponentFactory, method         * getControlPanels, variable named initialClassNameList.         * If the class is being registered with the factory using registerDataType,         * then you should not include the class name in the list (it will be found         * automatically), but if the DataType is part of the case statement in the         * factory method getDataTypeObject, then it does need to be explicitly listed         * in the getControlPanels method also.         */",,,unknown,no,0
,// FileFilter,,,unknown,no,0
,"// ""ALTER SEQUENCE $sequenceName$ $startWith$ $increment$ $minimum$ $maximum$ $cache$ $cycle$"";",,,unknown,no,0
,//i18n[DumpApplicationCommand.title.status=Application Status Bean],,,unknown,no,0
,"// // handle mouse events for double-click creation of popup dialog. // This happens only in the JTextField, not the JTextArea, so we can // make this an inner class within this method rather than a separate // inner class as is done with the KeyTextHandler class. //",,,unknown,no,0
,"/*     * Property change control panel     */",,,unknown,no,0
,//Create self and,,,unknown,no,0
,// prompt the user to add a website url for this driver,,,unknown,no,0
,"//The connection Technology used, could be ODBC, JDBC, ADO //This is optional. If you don't want to give out this info, please enter ""N/A""",,,unknown,no,0
,"//_sqlEntryFactoryProxy = new OsterSQLEntryAreaFactory(this, originalFactory);",,,unknown,no,0
,// Add a new formatter for Sybase-Errors/Warnings,,,unknown,no,0
,/* table of which we are part (needed for creating popup dialog) */,,,unknown,no,0
,/* Spring-injected */,,,unknown,no,0
,// Impossible.,,,unknown,no,0
,// Maximum time we won't warn about.,,,unknown,no,0
,// i18n[UpdatePreferencesPanel.path=Path:],,,unknown,no,0
,// Need to remove the existing jar in the plugins directory and all of the files beneath the // plugin-named directory.,,,unknown,no,0
,// If the user wants to select for Right mouse clicks then change the selection before popup appears,,,unknown,no,0
,// set default colors,,,unknown,no,0
,// Load plugin preferences.,,,unknown,no,0
,// Install the factory for creating SQL entry text controls.,,,unknown,no,0
,"// several number formats use '.' as decimal separator, others use ','",,,unknown,no,0
,"// ""DROP SEQUENCE $sequenceName$ $cascade$"";",,,unknown,no,0
,// NOI18N,,,unknown,no,0
,"// about to delete last thing in field, so replace with null",,,unknown,no,0
,// check for user deletes last thing in field,,,unknown,no,0
,"// Some DBs give a negative number when they do not have a value for // the scale.  Assume that if the _scale is 0 or positive that the DB really // means for that to be the scale, but if it is negative then we do not check.",,,unknown,no,0
,"// check the total number of digits in the number. // Since the string version of the number is therepresentation of // the digits in that number and including possibly a plus or minus // and a decimal, start by counting the number of digits in the string.",,,unknown,no,0
,// Create the actual panel that will be displayed in dialog.,,,unknown,no,0
,"// if there was a problem with converting, then just fall through // and continue as if there was no default given in the DB. // Otherwise, use the converted object",,,unknown,no,0
,//i18n[DumpApplicationCommand.title.drivers=Drivers],,,unknown,no,0
,// nothing needed here??,,,unknown,no,0
,"// field is not nullable, so create a reasonable default value",,,unknown,no,0
,// artifact name for plugins is <plugin internal name>.zip,,,unknown,no,0
,// get grant target,,,unknown,no,0
,"// Assume that all start tags are ""<...>"" or include a space // after the tag name (e.g. as in ""<SOMETAG args>"" and all // end tags are ""</...>"".  Remove the syntactic markers, // then remove any spaces, and convert to upper case for comparison",,,unknown,no,0
,// Procedures,,,unknown,no,0
,// DB cols are in same order as colDefs,,,unknown,no,0
,// translations are most likely to be found in core lib dir.,,,unknown,no,0
,//i18n[DumpApplicationCommand.error.dumpingdrivers=Error dumping drivers],,,unknown,no,0
,// Download directories,,,unknown,no,0
,// ########################################################################,,,unknown,no,0
,"// "" WITH ADMIN OPTION""",,,unknown,no,0
,// Dump aliases.,,,unknown,no,0
,"// Not the Textcontrol itself changed but some other of the Syntax Preferences, for example a color. // So we tell the current control to update the preferences.",,,unknown,no,0
,// ------------------------------------------------------------------------,,,unknown,no,0
,// false);,,,unknown,no,0
,// Cell Import/Export file not found for user - first time user ran pgm.,,,unknown,no,0
,/* The total number of decimal digits allowed in the number */,,,unknown,no,0
,"/*	 * Internal class for handling key events during editing	 * of both JTextField and JTextArea.	 * Since neither cell nor popup are allowed to edit, just ignore	 * anything seen here.	 */",,,unknown,no,0
,// Cell Import/Export file not found for user - first time user ran pgm.,,,unknown,no,0
,"// value is a simple string representation of the data, // the same one used in the Text and in-cell operations.",,,unknown,no,0
,// We have a core or translation file that is not already installed - add it,,,unknown,no,0
,/* The JTextComponent that is being used for editing */,,,unknown,no,0
,// Convert Bytes to bytes,,,unknown,no,0
,// strange that release xml file wasn't found; but not a problem at this point - just log it.,,,unknown,no,0
,//	private boolean _bracketHighlighting = true;,,,unknown,no,0
,"// as a coding convenience, create a reference to the text component // that is typecast to JTextComponent.  this is not essential, as we // could typecast every reference, but this makes the code cleaner",,,unknown,no,0
,/* The CellRenderer used for this data type */,,,unknown,no,0
,"// this DataType does not limit the data read during the initial load of the table, // so there is no need to re-read the complete data later",,,unknown,no,0
,// make this the same size as the fileNameField,,,unknown,no,0
,// Rows,,,unknown,no,0
,// end of mouse listener,,,unknown,no,0
,// get the values from the controls and set them in the static properties,,,unknown,no,0
,// i18n[SQLTab.title=SQL],,,unknown,no,0
,"// // handle mouse events for double-click creation of popup dialog. // This happens only in the JTextField, not the JTextArea, so we can // make this an inner class within this method rather than a separate // inner class as is done with the KeyTextHandler class. //",,,unknown,no,0
,"// tabs and newlines get put into the text before this check, // so remove them // This only applies to Popup editing since these chars are // not passed to this level by the in-cell editor.",,,unknown,no,0
,"// no default in DB.  If nullable, use null.",,,unknown,no,0
,/* GUI Widgets */,,,unknown,no,0
,//?? There does not seem to be any standard way to represent //?? binary data in a WHERE clause... // tell caller we cannot use this in Where clause,,,unknown,no,0
,// Skip files that are not installed - new files,,,unknown,no,0
,// set to default,,,unknown,no,0
,"/*              * Create the panel and add the GUI items to it              */",,,unknown,no,0
,"// for convenience, cast the existing object",,,unknown,no,0
,"// I don't know of any API for getting the event dispatch thread, // but we can assume that it's the current thread if we're in the // middle of dispatching an AWT event...",,,unknown,no,0
,// i18n[TriggerDetailsTab.title=Details],,,unknown,no,0
,// i18n[SequenceDetailsTab.hint=Display sequence details],,,unknown,no,0
,// i18n[sqlscript.dlgCreatTableOfSql=Create table of SQL],,,unknown,no,0
,// i18n[SchemaInfo.loadingTables=Loading tables],,,unknown,no,0
,// i18n[TriggerDetailsTab.title=Details],,,unknown,no,0
,// i18n[oracle.diplayScriptDetails=Display script details],,,unknown,no,0
,// i18n[TriggerDetailsTab.title=Details],,,unknown,no,0
,// i18n[DialectUtils.columnDefaultUnsupported={0} doesn''t support // altering a column''s default value],,,unknown,no,0
,// i18n[userscript.classNotFoundIn=Class {0} found in\n{1}],,,unknown,no,0
,// i18n[SQLHistoryItemWrapper.index=Index],,,unknown,no,0
,// i18n[ThreadCheckingRepaintManager.workinwrongthread=GUI work done in wrong thread],,,unknown,no,0
,// i18n[PreferencesPanel.statementSeparatorLabel=Statement Separator],,,unknown,no,0
,// i18n[TriggerDetailsTab.hint=Display trigger details],,,unknown,no,0
,// i18n[ImportFileDialog.tableColumn=Table column],,,unknown,no,0
,// i18n[sqlval.dbms=DBMS],,,unknown,no,0
,// i18n[HelpViewerWindow.error.loadpluginsettings=Error retrieving app settings folder for plugin {0}],,,unknown,no,0
,//i18n[syntax.findNetbeansOnly=Find is only available when the Netbeans editor is used.\nSee menu File --> New Session Properties --> Tab Syntax],,,unknown,no,0
,// i18n[IndexDetailsTab.hint=Display index details],,,unknown,no,0
,// i18n[HtmlViewerPanel.error.processhyperlink=Error processing hyperlink],,,unknown,no,0
,// i18n[oracle.displayTriggerColumns=Display trigger column information],,,unknown,no,0
,"// i18n[xmlReformatter.seeOtherErrs={0}\nDo you wish to see other errors?""]",,,unknown,no,0
,// i18n[HibernateConfigPanel.newFactoryClasspathBorder=Additional classpath entries to create a SessionFactoryImpl],,,unknown,no,0
,// i18n[HibernateConfigController.noCfgNameMsg=Not a valid configuration name\nChanges cannot be applied.],,,unknown,no,0
,// i18n[popupeditableIoPanel.executeError2=Execute Error],,,unknown,no,0
,// i18n[SchemaTableUpdateWhatItem.views=Views],,,unknown,no,0
,// scope,,,unknown,no,0
,// i18n[sqlbookmark.prefName=Name:],,,unknown,no,0
,// i18n[RefactoringPreferencesPanel.prefsToolTip=Table names appear in scripts as SCHEMA.TABLE],,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsSchemasInTableDefinitions()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsCorrelatedSubqueries()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsDifferentTableCorrelationNames()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsGetGeneratedKeys()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsGroupBy()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsIntegrityEnhancementFacility()	 */",,,unknown,no,0
,// i18n[IndexDetailsTab.title=Details],,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsMultipleTransactions()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsOpenCursorsAcrossCommit()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsOrderByUnrelated()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsResultSetConcurrency(int, int)	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsSchemasInIndexDefinitions()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsSelectForUpdate()	 */",,,unknown,no,0
,// i18n[userscript.dlgTabScriptsRemove=Remove],,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsStoredProcedures()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsSubqueriesInIns()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsTransactions()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#usesLocalFilePerTable()	 */",,,unknown,no,0
,"/* (non-Javadoc)         * @see net.sourceforge.squirrel_sql.client.session.mainpanel.BaseMainPanelTab#refreshComponent()         */",,,unknown,no,0
,"// i18n[MemoryPanel.sessionInfo.toString1=Session: ID={0}, Alias={1}: created at {2}, closed at {3}]",,,unknown,no,0
,"// i18n[HibernateConfigPanel.toObtainSessionFactConfiguration=Call ""new org.hibernate.cfg.Configuration().configure().buildSessionFactory();""]",,,unknown,no,0
,// i18n[graph.addChildTables=Add child tables],,,unknown,no,0
,// special handling of operations while editing this data type,,,unknown,no,0
,//i18n[explainplanexecuter.planTableUnavailableTitle= //PLAN_TABLE not found],,,unknown,no,0
,"/* (non-Javadoc)	 * @see net.sourceforge.squirrel_sql.plugins.dbcopy.SessionInfoProvider#getDestSelectedDatabaseObject()	 */",,,unknown,no,0
,//i18n[DropTableDialog.title=Drop Table(s)],,,unknown,no,0
,// i18n[graph.addParentTables=Add parent tables],,,unknown,no,0
,// i18n[sqlval.descriptivename=SQL Validator plugin],,,unknown,no,0
,//i18n[FormatterSourceTab.noSourceAvailable=No object source code is  //available],,,unknown,no,0
,// i18n[IndexDetailsTab.hint=Display index details],,,unknown,no,0
,// i18n[graph.chkIsLandscape=Landscape],,,unknown,no,0
,// Trying to set time to a negative number,,,unknown,no,0
,// i18n[OracleAliasPrefsPanel.AccessibleButSys=Allow accessible Schemas excluding SYS],,,unknown,no,0
,// i18n[i18n.noNativeToAsciiOutDirNoDir=native2Ascii output dir is not a directory. native2Ascii will not be executed.],,,unknown,no,0
,// i18n[HibernateAttribuiteDataSet.dbTableName=Database table name],,,unknown,no,0
,// i18n[sqlscript.configMultiTableScript=Configuration of multi table scripts],,,unknown,no,0
,// i18n[SQLFilterSheet.clearButtonLabel=Clear {0}],,,unknown,no,0
,// i18n[ProgressBarDialog.cancelButtonLabel=Cancel],,,unknown,no,0
,// i18n[CatalogsTab.hint=Show all the catalogs],,,unknown,no,0
,// i18n[sqlval.infoBorder=Info],,,unknown,no,0
,// i18n[sessionPropertiesPanel.loadSchemasCatalogs=Load Schemas/Catalogs into object tree],,,unknown,no,0
,// i18n[popupeditableIoPanel.exportError3=Export Error],,,unknown,no,0
,// i18n[DriverPropertiesPanel.useDriverProperties=Use driver properties],,,unknown,no,0
,// i18n[ViewSourceTab.display=Show view source],,,unknown,no,0
,// i18n[UpdateControllerImpl.releaseFileDownloadFailedMsg=Release file couldn't be downloaded. Please // check your settings.],,,unknown,no,0
,// i18n[sqlval.disconnected=Disconnected from the SQL Validation web service],,,unknown,no,0
,// i18n[oracle.displaySnapshotDetails=Display materialized view details],,,unknown,no,0
,"// i18n[editWhereColsSheet.unableToEdit=Unable to get list of columns, {0}]",,,unknown,no,0
,// i18n[OracleAliasPrefsPanel.AccessibleAndSys=Allow accessible Schemas and SYS],,,unknown,no,0
,//i18n[ColumnListDialog.showSQLButtonLabel=Show SQL],,,unknown,no,0
,// i18n[SQLResultExecuterPanel.nosqlselected=No SQL selected for execution.],,,unknown,no,0
,// i18n[OraclePlugin.hint=Preferences for Oracle],,,unknown,no,0
,// i18n[AboutBoxDialog.info.endmemtimer=Ending memory timer (AboutBox)],,,unknown,no,0
,// i18n[syntax.textLimitLineVisible=Show text limit line],,,unknown,no,0
,//i18n[syntax.whiteSpace=White Space],,,unknown,no,0
,// i18n[sqlval.anonymous=Anonymous],,,unknown,no,0
,// i18n[userscript.selScriptToExec=Please select the script to execute],,,unknown,no,0
,// i18n[SchemaPropertiesPanel.specifySchemas=Specify Schema loading and caching],,,unknown,no,0
,"// i18n[graph.graphSaved=Graph ""{0}"" saved to ""{1}""]",,,unknown,no,0
,// i18n[javaBeanDataSet.value=Value],,,unknown,no,0
,//i18n[DerbyPlugin.showProcedureSource=Show procedure source],,,unknown,no,0
,// i18n[resultSetMentaDataSet.propName=Property Name],,,unknown,no,0
,//i18n[ColumnListDialog.executeButtonLabel=Execute],,,unknown,no,0
,// i18n[mysql.shoeVariables=(MySQL) Show Variables],,,unknown,no,0
,// i18n[userscript.codeTemplateSave=Save],,,unknown,no,0
,//i18n[MappingRoot.connectionErr=Error getting SQL connection data from Hibernate:],,,unknown,no,0
,// i18n[UpdatePreferencesPanel.atStartupLabel=At Startup],,,unknown,no,0
,// i18n[UpdateManagerDialog.hostLabel=Host:],,,unknown,no,0
,// i18n[HibernateConfigPanel.classPathAdd=Add classpath entry],,,unknown,no,0
,// i18n[userscript.applicableTo=Scripts applicable to objects of type {0}],,,unknown,no,0
,// i18n[AbstractRefactoringDialog.cancelButtonLabel=Cancel],,,unknown,no,0
,// i18n[editextras.time=Time],,,unknown,no,0
,// i18n[sqlval.technology=Technology:],,,unknown,no,0
,// i18n[PostgresPlugin.showProcedureSource=Show procedure source],,,unknown,no,0
,// i18n[mssql.performace=Performance Counters],,,unknown,no,0
,// i18n[mapdataset.key=Key],,,unknown,no,0
,"// i18n[mssql.scriptPrimary=Script PRIMARY keys, FOREIGN keys, defaults, and check constraints]",,,unknown,no,0
,// i18n[laf.lf=L & F],,,unknown,no,0
,// i18n[mssql.delay={0}s delay],,,unknown,no,0
,//i18n[PleaseWaitDialog.pleaseWait=Please wait while the query is executed],,,unknown,no,0
,// i18n[NumericFunctionsTab.hint=Show all the numeric functions available in DBMS],,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsColumnAliasing()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsCatalogsInIndexDefinitions()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsANSI92FullSQL()	 */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getTypeInfo()     *      * @deprecated  Replaced by getDataTypes     */",,,unknown,no,0
,"/*		 * @see Comparator#compare(Object, Object)		 */",,,unknown,no,0
,"/* (non-Javadoc)         * @see java.awt.datatransfer.Transferable#isDataFlavorSupported(java.awt.datatransfer.DataFlavor)         */",,,unknown,no,0
,//Create spinner for update period,,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getDatabaseProductName()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getCascadeClause()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#supportsSchemasInTableDefinitions()     */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#supportsMixedCaseIdentifiers()	 */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#supportsResultSetType(int)     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getSchemaTerm()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#supportsCatalogs()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#supportsCatalogsInProcedureCalls()     */",,,unknown,no,0
,"/* (non-Javadoc) * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getProcedures(java.lang.String, java.lang.String, java.lang.String, net.sourceforge.squirrel_sql.fw.sql.ProgressCallBack) */",,,unknown,no,0
,// i18n[DumpSessionAction.error=Error occured dumping session: {0}],,,unknown,no,0
,// i18n[mssql.options=Options],,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getImportedKeysInfo(net.sourceforge.squirrel_sql.fw.sql.ITableInfo)     */",,,unknown,no,0
,// add classpath string,,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getPrimaryKeys(net.sourceforge.squirrel_sql.fw.sql.ITableInfo)     *      * @deprecated use getPrimaryKey instead     */",,,unknown,no,0
,// i18n[ObjectTreeTab.hint=Show database objects],,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getProcedureColumns(net.sourceforge.squirrel_sql.fw.sql.IProcedureInfo)     *      * @deprecated use getProcedureColumnsDataSet instead     */",,,unknown,no,0
,"/*       * (non-Javadoc)       *        * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getPrimaryKey(net.sourceforge.squirrel_sql.fw.sql.ITableInfo)       */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.ISQLDatabaseMetaData#getColumnInfo(net.sourceforge.squirrel_sql.fw.sql.ITableInfo)     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.fw.sql.MetaDataDataSet#next(net.sourceforge.squirrel_sql.fw.util.IMessageHandler)     */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see net.sourceforge.squirrel_sql.client.preferences.IGlobalPreferencesPanel#uninitialize(net.sourceforge.squirrel_sql.client.IApplication)	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see javax.swing.table.AbstractTableModel#getColumnName(int)	 */",,,unknown,no,0
,// i18n[oracle.diskReads=Disk Reads],,,unknown,no,0
,// i18n[graph.showConstr=Show constraint names],,,unknown,no,0
,"/* (non-Javadoc)	 * @see net.sourceforge.squirrel_sql.plugins.dataimport.importer.IFileImporter#getPreview(int)	 */",,,unknown,no,0
,//i18n[PleaseWaitDialog.cancel=Cancel],,,unknown,no,0
,// Check null argument is handled,,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getWebSite()     */",,,unknown,no,0
,// i18n[mssql.allViews=All views],,,unknown,no,0
,// i18n[SchemaTableUpdateWhatItem.procedures=Procedures],,,unknown,no,0
,"// Replace ""2009"" with Types.SQLXML when Java6 is the minimum supported version",,,unknown,no,0
,// i18n[DB2Plugin.showTriggerSource=Show trigger source],,,unknown,no,0
,//i18n[SQLScriptPreferencesTab.title=SQL Scripts],,,unknown,no,0
,//i18n[ColumnDetailsDialog.modifyButtonLabel=Modify Column],,,unknown,no,0
,//i18n[syntax.functions=Functions],,,unknown,no,0
,//To change body of implemented methods use File | Settings | File Templates.,,,unknown,no,0
,// Expected,,,unknown,no,0
,// i18n[UpdatePreferencesPanel.localPathLabel=Local Path:],,,unknown,no,0
,/* execute test */,,,unknown,no,0
,// Making sure that the directory does not exist.,,,unknown,no,0
,// i18n[OraclePluginPreferencesPanel.showErrorOffsetLabel=Show Syntax // Error Offset in SQL Editor],,,unknown,no,0
,// user enters something when field is null,,,unknown,no,0
,"// handle null, which is shown as the special string ""<null>""",,,unknown,no,0
,// column name // sqlType,,,unknown,no,0
,//To change body of implemented methods use File | Settings | File Templates.,,,unknown,no,0
,// Expected,,,unknown,no,0
,/* construct mock objects */,,,unknown,no,0
,// i18n[userscript.propsDlgCancel=Cancel],,,unknown,no,0
,// File handling controls // i18n[popupeditableIoPanel.useFile=Use File: ],,,unknown,no,0
,// i18n[UpdateManagerDialog.repositoryTabLabel=Repository],,,unknown,no,0
,"/*	 * (non-Javadoc)	 * @see net.sourceforge.squirrel_sql.plugins.dataimport.importer.IFileImporter#close()	 */",,,unknown,no,0
,// i18n[ColumnDiffDialog.sessionLabelPrefix=Session],,,unknown,no,0
,"/* (non-Javadoc)	 * @see com.mockobjects.sql.MockDatabaseMetaData#storesUpperCaseQuotedIdentifiers()	 */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getGlobalPreferencePanels()     */",,,unknown,no,0
,"/*	 * (non-Javadoc)	 * 	 * @see net.sourceforge.squirrel_sql.plugins.smarttools.gui.ISmarttoolFrame#setFocusToFirstEmptyInputField()	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see net.sourceforge.squirrel_sql.client.preferences.IGlobalPreferencesPanel#uninitialize(net.sourceforge.squirrel_sql.client.IApplication)	 */",,,unknown,no,0
,"/* (non-Javadoc)	 * @see net.sourceforge.squirrel_sql.client.session.event.ISQLExecutionListener#statementExecuted(java.lang.String)	 */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.util.IOptionPanel#getPanelComponent()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.util.IOptionPanel#getTitle()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.session.ISQLEntryPanel#setUndoManager(javax.swing.undo.UndoManager)     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getNewSessionPropertiesPanels()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#load(net.sourceforge.squirrel_sql.client.IApplication)     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getVersion()     */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getDescriptiveName()     */",,,unknown,no,0
,// i18n[generalPropertiesPanel.left=Left],,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getNewSessionPropertiesPanels()     */",,,unknown,no,0
,"/* IDataTypeComponent interface methods 		/**	 * @see net.sourceforge.squirrel_sql.fw.datasetviewer.cellcomponent.IDataTypeComponent#canDoFileIO()	 */",,,unknown,no,0
,"/* (non-Javadoc)     * @see net.sourceforge.squirrel_sql.client.plugin.IPlugin#getPluginAppSettingsFolder()     */",,,unknown,no,0
