ID,projectname,classification,Abstract,label
1577,httpd,UNKNOWN,/* everything will be cleared shortly */,undetermined
1578,httpd,UNKNOWN,"/* Create or reinit an existing scoreboard. The MPM can control whether
 * the scoreboard is shared across multiple processes or not
 */",undetermined
1579,httpd,UNKNOWN,/* A simple malloc will suffice */,undetermined
1580,httpd,UNKNOWN,"/* Routines called to deal with the scoreboard image
 * --- note that we do *not* need write locks, since update_child_status
 * only updates a *single* record in place, and only one process writes to
 * a given scoreboard slot at a time (either the child process owning that
 * slot, or the parent, noting that the child has died).
 *
 * As a final note --- setting the score entry to getpid() is always safe,
 * since when the parent is writing an entry, it's only noting SERVER_DEAD
 * anyway.
 */",undetermined
1581,httpd,UNKNOWN,/* short circuit below */,undetermined
1582,httpd,UNKNOWN,/* Don't reveal the password in the server-status view */,undetermined
1583,httpd,UNKNOWN,/* now figure out if we copy over the 1st rbuflen chars or the last */,undetermined
1584,httpd,UNKNOWN,/* it all fits anyway */,undetermined
1585,httpd,UNKNOWN,"/*
             * Reset individual counters
             */",undetermined
1586,httpd,UNKNOWN,/* Out of range */,undetermined
1587,httpd,UNKNOWN,/* Out of range */,undetermined
1588,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
1589,httpd,UNKNOWN,"/*
 * util.c: string utility things
 *
 * 3/21/93 Rob McCool
 * 1995-96 Many changes by the Apache Software Foundation
 *
 */",undetermined
1590,httpd,UNKNOWN,"/* Debugging aid:
 * #define DEBUG            to trace all cfg_open*()/cfg_closefile() calls
 * #define DEBUG_CFG_LINES  to trace every line read from the config files
 */",undetermined
1591,httpd,UNKNOWN,/* for getpid() on Win32 */,undetermined
1592,httpd,UNKNOWN,/* for gethostbyname() */,undetermined
1593,httpd,UNKNOWN,"/* A bunch of functions in util.c scan strings looking for certain characters.
 * To make that more efficient we encode a lookup table.  The test_char_table
 * is generated automatically by gen_test_char.c.
 */",undetermined
1594,httpd,UNKNOWN,"/* we assume the folks using this ensure 0 <= c < 256... which means
 * you need a cast to (unsigned char) first, you can't just plug a
 * char in here and get it to work, because if char is signed then it
 * will first be sign extended.
 */",undetermined
1595,httpd,UNKNOWN,"/* Win32/NetWare/OS2 need to check for both forward and back slashes
 * in ap_getparents() and ap_escape_url.
 */",undetermined
1596,httpd,UNKNOWN,/* we know core's module_index is 0 */,undetermined
1597,httpd,UNKNOWN,"/*
 * Examine a field value (such as a media-/content-type) string and return
 * it sans any parameters; e.g., strip off any ';charset=foo' and the like.
 */",undetermined
1598,httpd,UNKNOWN,"/* Convert %Z to ""GMT"" and %z to ""+0000"";
         * on hosts that do not have a time zone string in struct tm,
         * strftime must assume its argument is local time.
         */",undetermined
1599,httpd,UNKNOWN,/* common extension */,undetermined
1600,httpd,UNKNOWN,/* check return code? */,undetermined
1601,httpd,UNKNOWN,/* Roy owes Rob beer. */,undetermined
1602,httpd,UNKNOWN,/* Rob owes Roy dinner. */,undetermined
1603,httpd,UNKNOWN,"/* These legacy comments would make a lot more sense if Roy hadn't
 * replaced the old later_than() routine with util_date.c.
 *
 * Well, okay, they still wouldn't make any sense.
 */",undetermined
1604,httpd,UNKNOWN,"/* Match = 0, NoMatch = 1, Abort = -1
 * Based loosely on sections of wildmat.c by Rich Salz
 * Hmmm... shouldn't this really go component by component?
 */",undetermined
1605,httpd,UNKNOWN,"/* We actually compare the canonical root to this root, (but we don't
 * waste time checking the case), since every use of this function in
 * httpd-2.1 tests if the path is 'proper', meaning we've already passed
 * it through apr_filepath_merge, or we haven't.
 */",undetermined
1606,httpd,UNKNOWN,"/*
 * Here's a pool-based interface to the POSIX-esque ap_regcomp().
 * Note that we return ap_regex_t instead of being passed one.
 * The reason is that if you use an already-used ap_regex_t structure,
 * the memory that you've already allocated gets forgotten, and
 * regfree() doesn't clear it. So we don't allow it.
 */",undetermined
1607,httpd,UNKNOWN,"/*
 * Similar to standard strstr() but we ignore case in this version.
 * Based on the strstr() implementation further below.
 */",undetermined
1608,httpd,UNKNOWN,/* an empty s2 */,undetermined
1609,httpd,UNKNOWN,"/* found first character of s2, see if the rest matches */",undetermined
1610,httpd,UNKNOWN,/* both strings ended together */,undetermined
1611,httpd,UNKNOWN,"/* second string ended, a match */",undetermined
1612,httpd,UNKNOWN,"/* didn't find a match here, try starting at next character in s1 */",undetermined
1613,httpd,UNKNOWN,"/*
 * Returns an offsetted pointer in bigstring immediately after
 * prefix. Returns bigstring if bigstring doesn't start with
 * prefix or if prefix is longer than bigstring while still matching.
 * NOTE: pointer returned is relative to bigstring, so we
 * can use standard pointer comparisons in the calling function
 * (eg: test if ap_stripprefix(a,b) == a)
 */",undetermined
1614,httpd,UNKNOWN,/* hit the end of bigstring! */,undetermined
1615,httpd,UNKNOWN,"/* This function substitutes for $0-$9, filling in regular expression
 * submatches. Pass it the same nmatch and pmatch arguments that you
 * passed ap_regexec(). pmatch should not be greater than the maximum number
 * of subexpressions - i.e. one more than the re_nsub member of ap_regex_t.
 *
 * nmatch must be <=AP_MAX_REG_MATCH (10).
 *
 * input should be the string with the $-expressions, source should be the
 * string that was matched against.
 *
 * It returns the substituted string, or NULL if a vbuf is used.
 * On errors, returns the orig string.
 *
 * Parts of this code are based on Henry Spencer's regsub(), from his
 * AT&T V8 regexp package.
 */",undetermined
1616,httpd,UNKNOWN,"/* First pass, find the size */",undetermined
1617,httpd,UNKNOWN,/* Ordinary character. */,undetermined
1618,httpd,UNKNOWN,/* Now actually fill in the string */,undetermined
1619,httpd,UNKNOWN,/* Ordinary character. */,undetermined
1620,httpd,UNKNOWN,"/*
 * Parse .. so we don't compromise security
 */",undetermined
1621,httpd,UNKNOWN,"/* Four paseses, as per RFC 1808 */",undetermined
1622,httpd,UNKNOWN,/* a) remove ./ path segments */,undetermined
1623,httpd,UNKNOWN,"/* b) remove trailing . path, segment */",undetermined
1624,httpd,UNKNOWN,/* c) remove all xx/../ segments. (including leading ../ and /../) */,undetermined
1625,httpd,UNKNOWN,/* d) remove trailing xx/.. segment. */,undetermined
1626,httpd,UNKNOWN,/* Check for UNC names.  Leave leading two slashes. */,undetermined
1627,httpd,UNKNOWN,"/*
 * copy at most n leading directories of s into d
 * d should be at least as large as s plus 1 extra byte
 * assumes n > 0
 * the return value is the ever useful pointer to the trailing \0 of d
 *
 * MODIFIED FOR HAVE_DRIVE_LETTERS and NETWARE environments,
 * so that if n == 0, ""/"" is returned in d with n == 1
 * and s == ""e:/test.html"", ""e:/"" is returned in d
 * *** See also directory_walk in modules/http/http_request.c

 * examples:
 *    /a/b, 0  ==> /  (true for all platforms)
 *    /a/b, 1  ==> /
 *    /a/b, 2  ==> /a/
 *    /a/b, 3  ==> /a/b/
 *    /a/b, 4  ==> /a/b/
 *
 *    c:/a/b 0 ==> /
 *    c:/a/b 1 ==> c:/
 *    c:/a/b 2 ==> c:/a/
 *    c:/a/b 3 ==> c:/a/b
 *    c:/a/b 4 ==> c:/a/b
 */",undetermined
1628,httpd,UNKNOWN,"/*
 * return the parent directory name including trailing / of the file s
 */",undetermined
1629,httpd,UNKNOWN,"/* Get a word, (new) config-file style --- quoted strings and backslashes
 * all honored
 */",undetermined
1630,httpd,UNKNOWN,/* we can't use apr_file_* directly because of linking issues on Windows */,undetermined
1631,httpd,UNKNOWN,"/* Open a ap_configfile_t as FILE, return open ap_configfile_t struct pointer */",undetermined
1632,httpd,UNKNOWN,/* WIN32 || OS2 */,undetermined
1633,httpd,UNKNOWN,"/* Some twisted character [no pun intended] at MS decided that a
     * zero width joiner as the lead wide character would be ideal for
     * describing Unicode text files.  This was further convoluted to
     * another MSism that the same character mapped into utf-8, EF BB BF
     * would signify utf-8 text files.
     *
     * Since MS configuration files are all protecting utf-8 encoded
     * Unicode path, file and resource names, we already have the correct
     * WinNT encoding.  But at least eat the stupid three bytes up front.
     */",undetermined
1634,httpd,UNKNOWN,/* Allocate a ap_configfile_t handle with user defined functions and params */,undetermined
1635,httpd,UNKNOWN,/* Read one character from a configfile_t */,undetermined
1636,httpd,UNKNOWN,"/* Read one line from open ap_configfile_t, strip LF, increase line number */",undetermined
1637,httpd,UNKNOWN,"/* If custom handler does not define a getstr() function, read char by char */",undetermined
1638,httpd,UNKNOWN,"/* If a ""get string"" function is defined, use it */",undetermined
1639,httpd,UNKNOWN,"/*
             *  check for line continuation,
             *  i.e. match [^\\]\\[\r]\n only
             */",undetermined
1640,httpd,UNKNOWN,"/*
                     * line continuation requested -
                     * then remove backslash and continue
                     */",undetermined
1641,httpd,UNKNOWN,"/* No ""get string"" function defined; read character by character */",undetermined
1642,httpd,UNKNOWN,"/* too small, assume caller is crazy */",undetermined
1643,httpd,UNKNOWN,/* check for line continuation */,undetermined
1644,httpd,UNKNOWN,"/*
     * Leading and trailing white space is eliminated completely
     */",undetermined
1645,httpd,UNKNOWN,/* blast trailing whitespace */,undetermined
1646,httpd,UNKNOWN,/* Zap leading whitespace by shifting */,undetermined
1647,httpd,UNKNOWN,"/* Read one line from open ap_configfile_t, strip LF, increase line number */",undetermined
1648,httpd,UNKNOWN,"/* If custom handler does not define a getstr() function, read char by char */",undetermined
1649,httpd,UNKNOWN,"/* Size an HTTP header field list item, as separated by a comma.
 * The return value is a pointer to the beginning of the non-empty list item
 * within the original string (or NULL if there is none) and the address
 * of field is shifted to the next non-comma, non-whitespace character.
 * len is the length of the item excluding any beginning whitespace.
 */",undetermined
1650,httpd,UNKNOWN,"/* Find first non-comma, non-whitespace byte */",undetermined
1651,httpd,UNKNOWN,"/* Find the end of this item, skipping over dead bits */",undetermined
1652,httpd,UNKNOWN,/* quoted-pair         */,undetermined
1653,httpd,UNKNOWN,/* quoted string delim */,undetermined
1654,httpd,UNKNOWN,/* comment (may nest)  */,undetermined
1655,httpd,UNKNOWN,/* end comment         */,undetermined
1656,httpd,UNKNOWN,"/* Advance field pointer to the next non-comma, non-white byte */",undetermined
1657,httpd,UNKNOWN,"/* Retrieve an HTTP header field list item, as separated by a comma,
 * while stripping insignificant whitespace and lowercasing anything not in
 * a quoted string or comment.  The return value is a new string containing
 * the converted list item (or NULL if none) and the address pointed to by
 * field is shifted to the next non-comma, non-whitespace.
 */",undetermined
1658,httpd,UNKNOWN,"/* Find the beginning and maximum length of the list item so that
     * we can allocate a buffer for the new string and reset the field.
     */",undetermined
1659,httpd,UNKNOWN,"/* Scan the token again, but this time copy only the good bytes.
     * We skip extra whitespace and any whitespace around a '=', '/',
     * or ';' and lowercase normal characters not within a comment,
     * quoted-string or quoted-pair.
     */",undetermined
1660,httpd,UNKNOWN,"/* Find an item in canonical form (lowercase, no extra spaces) within
 * an HTTP field value list.  Returns 1 if found, 0 if not found.
 * This would be much more efficient if we stored header fields as
 * an array of list items as they are received instead of a plain string.
 */",undetermined
1661,httpd,UNKNOWN,/* loop for each item in line's list */,undetermined
1662,httpd,UNKNOWN,"/* Find first non-comma, non-whitespace byte */",undetermined
1663,httpd,UNKNOWN,"/* Account for strong or weak Etags, depending on our search */",undetermined
1664,httpd,UNKNOWN,/* until proven otherwise for this item */,undetermined
1665,httpd,UNKNOWN,/* no items left and nothing good found */,undetermined
1666,httpd,UNKNOWN,"/* We skip extra whitespace and any whitespace around a '=', '/',
         * or ';' and lowercase normal characters not within a comment,
         * quoted-string or quoted-pair.
         */",undetermined
1667,httpd,UNKNOWN,/* not good if only a prefix was matched */,undetermined
1668,httpd,UNKNOWN,"/* Find an item in canonical form (lowercase, no extra spaces) within
 * an HTTP field value list.  Returns 1 if found, 0 if not found.
 * This would be much more efficient if we stored header fields as
 * an array of list items as they are received instead of a plain string.
 */",undetermined
1669,httpd,UNKNOWN,"/* Find a strong Etag in canonical form (lowercase, no extra spaces) within
 * an HTTP field value list.  Returns 1 if found, 0 if not found.
 */",undetermined
1670,httpd,UNKNOWN,"/* Find a weak ETag in canonical form (lowercase, no extra spaces) within
 * an HTTP field value list.  Returns 1 if found, 0 if not found.
 */",undetermined
1671,httpd,UNKNOWN,"/* Retrieve a token, spacing over it and returning a pointer to
 * the first non-white byte afterwards.  Note that these tokens
 * are delimited by semis and commas; and can also be delimited
 * by whitespace at the caller's option.
 */",undetermined
1672,httpd,UNKNOWN,/* Find first non-white byte */,undetermined
1673,httpd,UNKNOWN,"/* find token end, skipping over quoted strings.
     * (comments are already gone).
     */",undetermined
1674,httpd,UNKNOWN,/* Advance accept_line pointer to the next non-white byte */,undetermined
1675,httpd,UNKNOWN,"/* find http tokens, see the definition of token from RFC2068 */",undetermined
1676,httpd,UNKNOWN,"/* find start of token, skip all stop characters, note NUL
         * isn't a token stop, so we don't need to test for it
         */",undetermined
1677,httpd,UNKNOWN,/* find end of the token */,undetermined
1678,httpd,UNKNOWN,/* Be safe */,undetermined
1679,httpd,UNKNOWN,"/*
         * Newlines to Win32/OS2 CreateProcess() are ill advised.
         * Convert them to spaces since they are effectively white
         * space to most applications
         */",undetermined
1680,httpd,UNKNOWN,/*APR_CHARSET_EBCDIC*/,undetermined
1681,httpd,UNKNOWN,/*APR_CHARSET_EBCDIC*/,undetermined
1682,httpd,UNKNOWN,"/*
 * Unescapes a URL, leaving reserved characters intact.
 * Returns 0 on success, non-zero on error
 * Failure is due to
 *   bad % escape       returns HTTP_BAD_REQUEST
 *
 *   decoding %00 or a forbidden character returns HTTP_NOT_FOUND
 */",undetermined
1683,httpd,UNKNOWN,"/* Initial scan for first '%'. Don't bother writing values before
     * seeing a '%' */",undetermined
1684,httpd,UNKNOWN,/* Traditional */,undetermined
1685,httpd,UNKNOWN,/* AllowEncodedSlashes (corrected) */,undetermined
1686,httpd,UNKNOWN,/* no chars reserved */,undetermined
1687,httpd,UNKNOWN,/* reserve (do not decode) encoded slashes */,undetermined
1688,httpd,UNKNOWN,"/* IFDEF these out until they've been thought through.
 * Just a germ of an API extension for now
 */",undetermined
1689,httpd,UNKNOWN,"/* leave RFC1738 reserved characters intact, * so proxied URLs
     * don't get mangled.  Where does that leave encoded '&' ?
     */",undetermined
1690,httpd,UNKNOWN,/* replace plus with a space */,undetermined
1691,httpd,UNKNOWN,/* unescape everything else */,undetermined
1692,httpd,UNKNOWN,"/* c2x takes an unsigned, and expects the caller has guaranteed that
 * 0 <= what < 256... which usually means that you have to cast to
 * unsigned char first, because (unsigned)(char)(x) first goes through
 * signed extension to an int before the unsigned cast.
 *
 * The reason for this assumption is to assist gcc code generation --
 * the unsigned char -> unsigned extension is already done earlier in
 * both uses of this code, so there's no need to waste time doing it
 * again.
 */",undetermined
1693,httpd,UNKNOWN,/*APR_CHARSET_EBCDIC*/,undetermined
1694,httpd,UNKNOWN,"/*
 * escape_path_segment() escapes a path segment, as defined in RFC 1808. This
 * routine is (should be) OS independent.
 *
 * os_escape_path() converts an OS path to a URL, in an OS dependent way. In all
 * cases if a ':' occurs before the first '/' in the URL, the URL should be
 * prefixed with ""./"" (or the ':' escaped). In the case of Unix, this means
 * leaving '/' alone, but otherwise doing what escape_path_segment() does. For
 * efficiency reasons, we don't use escape_path_segment(), which is provided for
 * reference. Again, RFC 1808 is where this stuff is defined.
 *
 * If partial is set, os_escape_path() assumes that the path will be appended to
 * something with a '/' in it (and thus does not prefix ""./"").
 */",undetermined
1695,httpd,UNKNOWN,/* ap_escape_uri is now a macro for os_escape_path */,undetermined
1696,httpd,UNKNOWN,"/* first, count the number of extra characters */",undetermined
1697,httpd,UNKNOWN,/* Compute how many characters need to be escaped */,undetermined
1698,httpd,UNKNOWN,"/* Compute the length of the input string, including NULL */",undetermined
1699,httpd,UNKNOWN,/* Fast path: nothing to escape */,undetermined
1700,httpd,UNKNOWN,/* Each escaped character needs up to 3 extra bytes (0 --> \x00) */,undetermined
1701,httpd,UNKNOWN,/* be safe */,undetermined
1702,httpd,UNKNOWN,/* no need for this in error log */,undetermined
1703,httpd,UNKNOWN,/* break the for loop as well */,undetermined
1704,httpd,UNKNOWN,"/* in error condition, just return no */",undetermined
1705,httpd,UNKNOWN,"/* in error condition, just return no */",undetermined
1706,httpd,UNKNOWN,"/* allocate +3 for '/' delimiter, trailing NULL and overallocate
      * one extra byte to allow the caller to add a trailing '/'
      */",undetermined
1707,httpd,UNKNOWN,"/*
 * Check for an absoluteURI syntax (see section 3.2 in RFC2068).
 */",undetermined
1708,httpd,UNKNOWN,"/* If the first character is ':', it's broken, too */",undetermined
1709,httpd,UNKNOWN,"/*
 * We must return a FQDN
 */",undetermined
1710,httpd,UNKNOWN,"/* simple 'pool' alloc()ing glue to apr_base64.c
 */",undetermined
1711,httpd,UNKNOWN,/* make binary sequence into string */,undetermined
1712,httpd,UNKNOWN,/* make binary sequence into string */,undetermined
1713,httpd,UNKNOWN,"/* we want to downcase the type/subtype for comparison purposes
 * but nothing else because ;parameter=foo values are case sensitive.
 * XXX: in truth we want to downcase parameter names... but really,
 * apache has never handled parameters and such correctly.  You
 * also need to compress spaces and such to be able to compare
 * properly. -djg
 */",undetermined
1714,httpd,UNKNOWN,"/*
 * Given a string, replace any bare "" with \"" .
 */",undetermined
1715,httpd,UNKNOWN,"/*
     * Look through the input string, jogging the length of the output
     * string up by an extra byte each time we find an unescaped "".
     */",undetermined
1716,httpd,UNKNOWN,"/*
         * If we find a slosh, and it's not the last byte in the string,
         * it's escaping something - advance past both bytes.
         */",undetermined
1717,httpd,UNKNOWN,"/*
     * Now copy the input string to the output string, inserting a slosh
     * in front of every "" that doesn't already have one.
     */",undetermined
1718,httpd,UNKNOWN,"/*
 * Given a string, append the PID deliminated by delim.
 * Usually used to create a pid-appended filepath name
 * (eg: /a/b/foo -> /a/b/foo.6726). A function, and not
 * a macro, to avoid unistd.h dependency
 */",undetermined
1719,httpd,UNKNOWN,"/**
 * Parse a given timeout parameter string into an apr_interval_time_t value.
 * The unit of the time interval is given as postfix string to the numeric
 * string. Currently the following units are understood:
 *
 * ms    : milliseconds
 * s     : seconds
 * mi[n] : minutes
 * h     : hours
 *
 * If no unit is contained in the given timeout parameter the default_time_unit
 * will be used instead.
 * @param timeout_parameter The string containing the timeout parameter.
 * @param timeout The timeout value to be returned.
 * @param default_time_unit The default time unit to use if none is specified
 * in timeout_parameter.
 * @return Status value indicating whether the parsing was successful or not.
 */",undetermined
1720,httpd,UNKNOWN,/* Time is in seconds */,undetermined
1721,httpd,UNKNOWN,/* Time is in hours */,undetermined
1722,httpd,UNKNOWN,/* Time is in milliseconds */,undetermined
1723,httpd,UNKNOWN,/* Time is in minutes */,undetermined
1724,httpd,UNKNOWN,"/**
 * Determine if a request has a request body or not.
 *
 * @param r the request_rec of the request
 * @return truth value
 */",undetermined
1725,httpd,UNKNOWN,"/**
 * Read the body and parse any form found, which must be of the
 * type application/x-www-form-urlencoded.
 *
 * Name/value pairs are returned in an array, with the names as
 * strings with a maximum length of HUGE_STRING_LEN, and the
 * values as bucket brigades. This allows values to be arbitrarily
 * large.
 *
 * All url-encoding is removed from both the names and the values
 * on the fly. The names are interpreted as strings, while the
 * values are interpreted as blocks of binary data, that may
 * contain the 0 character.
 *
 * In order to ensure that resource limits are not exceeded, a
 * maximum size must be provided. If the sum of the lengths of
 * the names and the values exceed this size, this function
 * will return HTTP_REQUEST_ENTITY_TOO_LARGE.
 *
 * An optional number of parameters can be provided, if the number
 * of parameters provided exceeds this amount, this function will
 * return HTTP_REQUEST_ENTITY_TOO_LARGE. If this value is negative,
 * no limit is imposed, and the number of parameters is in turn
 * constrained by the size parameter above.
 *
 * This function honours any kept_body configuration, and the
 * original raw request body will be saved to the kept_body brigade
 * if so configured, just as ap_discard_request_body does.
 *
 * NOTE: File upload is not yet supported, but can be without change
 * to the function call.
 */",undetermined
1726,httpd,UNKNOWN,/* form parsing stuff */,undetermined
1727,httpd,UNKNOWN,/* sanity check - we only support forms for now */,undetermined
1728,httpd,UNKNOWN,"/* at least double the size, to avoid repeated reallocations */",undetermined
1729,httpd,UNKNOWN,/* add space for trailing \0 */,undetermined
1730,httpd,UNKNOWN,"/* We are lucky: the new memory lies directly after our old
                 * buffer, we can now use both.
                 */",undetermined
1731,httpd,UNKNOWN,/* copy up to vb->strlen + 1 bytes */,undetermined
1732,httpd,UNKNOWN,"/* The required block is rather larger. Use allocator directly so that
     * the memory can be freed independently from the pool. */",undetermined
1733,httpd,UNKNOWN,"/* preload errored fields, we overwrite */",undetermined
1734,httpd,UNKNOWN,"/* preload errored fields, we overwrite */",undetermined
1735,httpd,UNKNOWN,/* XXX: we are reading 1 byte at a time here */,undetermined
1736,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
1737,httpd,UNKNOWN,/* we just started a new parent */,undetermined
1738,httpd,UNKNOWN,/* First item in config file or container is a container */,undetermined
1739,httpd,UNKNOWN,"/* switch parents, navigate into child */",undetermined
1740,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
1741,httpd,UNKNOWN,"/* ap_hdrs_to_ascii, ap_hdrs_from_ascii
 *
 * These are the translation handles used to translate between the network
 * format of protocol headers and the local machine format.
 *
 * For an EBCDIC machine, these are valid handles which are set up at
 * initialization to translate between ISO-8859-1 and the code page of
 * the source code.
 *
 * For an ASCII machine, these remain NULL so that when they are stored
 * in the BUFF via ap_bsetop(BO_RXLATE) it ensures that no translation is
 * performed.
 */",undetermined
1742,httpd,UNKNOWN,/*APR_CHARSET_EBCDIC */,undetermined
1743,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
1744,httpd,UNKNOWN,/* we know core's module_index is 0 */,undetermined
1745,httpd,UNKNOWN,"/**
 * Write an RFC2109 compliant cookie.
 *
 * @param r The request
 * @param name The name of the cookie.
 * @param val The value to place in the cookie.
 * @param attrs The string containing additional cookie attributes. If NULL, the
 *              DEFAULT_ATTRS will be used.
 * @param maxage If non zero, a Max-Age header will be added to the cookie.
 */",undetermined
1746,httpd,UNKNOWN,/* handle expiry */,undetermined
1747,httpd,UNKNOWN,/* create RFC2109 compliant cookie */,undetermined
1748,httpd,UNKNOWN,/* write the cookie to the header table(s) provided */,undetermined
1749,httpd,UNKNOWN,"/**
 * Write an RFC2965 compliant cookie.
 *
 * @param r The request
 * @param name2 The name of the cookie.
 * @param val The value to place in the cookie.
 * @param attrs2 The string containing additional cookie attributes. If NULL, the
 *               DEFAULT_ATTRS will be used.
 * @param maxage If non zero, a Max-Age header will be added to the cookie.
 */",undetermined
1750,httpd,UNKNOWN,/* handle expiry */,undetermined
1751,httpd,UNKNOWN,/* create RFC2965 compliant cookie */,undetermined
1752,httpd,UNKNOWN,/* write the cookie to the header table(s) provided */,undetermined
1753,httpd,UNKNOWN,"/**
 * Remove an RFC2109 compliant cookie.
 *
 * @param r The request
 * @param name The name of the cookie.
 */",undetermined
1754,httpd,UNKNOWN,/* create RFC2109 compliant cookie */,undetermined
1755,httpd,UNKNOWN,/* write the cookie to the header table(s) provided */,undetermined
1756,httpd,UNKNOWN,"/**
 * Remove an RFC2965 compliant cookie.
 *
 * @param r The request
 * @param name2 The name of the cookie.
 */",undetermined
1757,httpd,UNKNOWN,/* create RFC2965 compliant cookie */,undetermined
1758,httpd,UNKNOWN,/* write the cookie to the header table(s) provided */,undetermined
1759,httpd,UNKNOWN,"/* Iterate through the cookies, isolate our cookie and then remove it.
 *
 * If our cookie appears two or more times, but with different values,
 * remove it twice and set the duplicated flag to true. Remove any
 * $path or other attributes following our cookie if present. If we end
 * up with an empty cookie, remove the whole header.
 */",undetermined
1760,httpd,UNKNOWN,/* find the cookie called name */,undetermined
1761,httpd,UNKNOWN,/* any cookies left over? */,undetermined
1762,httpd,UNKNOWN,"/**
 * Read a cookie called name, placing its value in val.
 *
 * Both the Cookie and Cookie2 headers are scanned for the cookie.
 *
 * If the cookie is duplicated, this function returns APR_EGENERAL. If found,
 * and if remove is non zero, the cookie will be removed from the headers, and
 * thus kept private from the backend.
 */",undetermined
1763,httpd,UNKNOWN,"/* remove our cookie(s), and replace them */",undetermined
1764,httpd,UNKNOWN,"/**
 * Sanity check a given string that it exists, is not empty,
 * and does not contain the special characters '=', ';' and '&'.
 *
 * It is used to sanity check the cookie names.
 */",undetermined
1765,httpd,UNKNOWN,"/* Licensed to the Apache Software Foundation (ASF) under one or more
 * contributor license agreements.  See the NOTICE file distributed with
 * this work for additional information regarding copyright ownership.
 * The ASF licenses this file to You under the Apache License, Version 2.0
 * (the ""License""); you may not use this file except in compliance with
 * the License.  You may obtain a copy of the License at
 *
 *     http://www.apache.org/licenses/LICENSE-2.0
 *
 * Unless required by applicable law or agreed to in writing, software
 * distributed under the License is distributed on an ""AS IS"" BASIS,
 * WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.
 * See the License for the specific language governing permissions and
 * limitations under the License.
 */",undetermined
1766,httpd,UNKNOWN,/* Possibly get rid of the macros we defined in httpd.h */,undetermined
1767,httpd,UNKNOWN,"/**
 * Generic accessors for other modules to set at their own module-specific
 * data
 * @param conf_vector The vector in which the modules configuration is stored.
 *        usually r->per_dir_config or s->module_config
 * @param m The module to set the data for.
 * @param val The module-specific data to set
 * @fn void ap_set_module_config(ap_conf_vector_t *cv, const module *m, void *val)
 */",undetermined
