Unnamed: 0,projectname,classification,Abstract,code,new_code,time,pre_label
173,jfreechart-1.0.19,DESIGN,"// we'll have to use the method in the interface, but // this doesn't have the paint and stroke settings...",yes,yes,0,no
174,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,yes,0,no
175,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,yes,0,no
176,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,yes,0,no
177,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,yes,0,no
178,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,yes,0,no
179,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,yes,0,no
180,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,yes,0,no
181,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,yes,0,no
182,jfreechart-1.0.19,DESIGN,"// TODO: it might be a good idea to keep a reference to the color // specified in setPaint() or setColor(), rather than creating a // new object every time getPaint() is called.",yes,yes,0,yes
183,jfreechart-1.0.19,DESIGN,// defer argument checking,yes,yes,0,no
184,jfreechart-1.0.19,DESIGN,// FIXME: Check that there isn't already a series with the same key,yes,yes,0,yes
185,jfreechart-1.0.19,DESIGN,// I know it's bad to create object. better idea?,yes,yes,0,no
186,jfreechart-1.0.19,DESIGN,// I know it's bad to create object. better idea?,yes,yes,0,no
187,jfreechart-1.0.19,DESIGN,// FIXME: clone generator,yes,yes,0,yes
188,jfreechart-1.0.19,DESIGN,// TODO: use a generator here,yes,yes,0,yes
189,jfreechart-1.0.19,DESIGN,// FIXME: this attribute is not used - deprecate?,yes,yes,0,yes
190,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,yes,0,no
191,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,yes,0,no
192,jfreechart-1.0.19,DESIGN,// defer argument checking...,yes,yes,0,no
193,jfreechart-1.0.19,IMPLEMENTATION,"// TODO: I think we need to make sure the keys are actually cloned, // whereas the paint instances are always immutable so they're OK",yes,yes,0,yes
194,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: draw outliers,yes,yes,1572622236,yes
195,jfreechart-1.0.19,IMPLEMENTATION,"// TODO: I think we need to make sure the keys are actually cloned, // whereas the stroke instances are always immutable so they're OK",yes,yes,0,yes
196,jfreechart-1.0.19,IMPLEMENTATION,// not implemented,yes,yes,1572622266,no
197,jfreechart-1.0.19,IMPLEMENTATION,"/**     * Returns a string representing the week (e.g. ""Week 9, 2002"").     *     * TODO: look at internationalisation.     *     * @return A string representing the week.     */",yes,yes,0,yes
198,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: show a dialog with the error,yes,yes,0,yes
199,jfreechart-1.0.19,IMPLEMENTATION,// FIXME: show a dialog with the error,yes,yes,0,yes
200,jfreechart-1.0.19,IMPLEMENTATION,// TODO: draw the interval marker with a 3D effect,yes,yes,0,yes
201,jfreechart-1.0.19,IMPLEMENTATION,// TODO: add serialization support for images,yes,yes,1572622240,yes
202,jfreechart-1.0.19,IMPLEMENTATION,// could make this configurable,yes,yes,0,no
203,jfreechart-1.0.19,IMPLEMENTATION,// TODO see if we need to apply some line color and style to the // axis traces,yes,yes,0,yes
204,jfreechart-1.0.19,IMPLEMENTATION,// TODO: draw the interval marker with a 3D effect,yes,yes,0,yes
205,jfreechart-1.0.19,IMPLEMENTATION,// not implemented,yes,yes,1572622266,no
206,jfreechart-1.0.19,IMPLEMENTATION,// FIXME:  implement this...,yes,yes,0,yes
207,jfreechart-1.0.19,IMPLEMENTATION,"/** * An annotation that allows an image to be placed at some location on * an {@link XYPlot}. * * TODO:  implement serialization properly (image is not serializable). */",yes,yes,0,yes
208,jfreechart-1.0.19,TEST,// the plot field is NOT tested,yes,yes,0,no
209,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// if not, check if there is a paint defined for the specified key",no,no,0,no
210,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// RANGE / RANGE,no,no,0,no
211,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// height is OK, but width must be constrained",no,no,0,no
212,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// do we need to fill the buffer?,no,no,0,no
213,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the clone doesn't share the same underlying arrays.,no,no,0,no
214,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// now replacing the dataset should update the axis range...,no,no,0,no
215,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// minorTickCount,no,no,0,no
216,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// create a dataset...,no,no,0,no
217,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the renderer has a corresponding dataset (it doesn't // matter if the dataset is null),no,no,0,no
218,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// build first tab,no,no,0,no
219,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/*Comparable k =*/,no,no,0,no
220,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//row 2: background paint for the chart,no,no,0,no
221,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// mercuryPaint,no,no,0,no
222,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// period,no,no,0,no
223,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// should get IllegalArgumentException for negative index,no,no,0,no
224,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// create a legend, if requested...",no,no,0,no
225,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// itemLabelsVisibleList,no,no,0,no
226,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//frame.setDisplayToolTips(false);,no,no,0,no
227,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Segment fromSegment = getSegment(from); // fromSegment.inc(); // Segment toSegment = getSegment(to); // toSegment.dec();,no,no,0,no
228,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Dispose of any fonts we have created,no,no,0,no
229,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// CASE 1 : Comparing to another TimeSeriesDataPair object // -------------------------------------------------------,no,no,0,no
230,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//empty cell // row 2,no,no,0,no
231,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// The following angle calc will ensure there isn't a top // vertical axis - this may be useful if you don't want any // given criteria to 'appear' move important than the // others.. //  + (getDirection().getFactor() //        * (cat + 0.5) * 360 / catCount);,no,no,0,no
232,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Create the color-change dialog,no,no,0,no
233,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the item labels if there are any...,no,no,0,no
234,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// build second tab,no,no,0,no
235,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// you can add a null list - it would have been better if this // required EMPTY_LIST,no,no,0,no
236,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row 4,no,no,0,no
237,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check if previously colinear,no,no,0,no
238,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// set the plot properties...,no,no,0,no
239,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// draw the standard deviation lines *before* the shapes (if they're // visible) - it looks better if the shape fill colour is different to // the line colour,no,no,0,no
240,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//label.setFont(font);,no,no,0,no
241,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// we create an event with a special flag set...the purpose of // this is to communicate to the plot (the default receiver of // the event) that series visibility has changed so the axis // ranges might need updating...,no,no,0,no
242,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// don't need to do anything,no,no,0,no
243,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// no need to instantiate this    ,no,no,0,no
244,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row 1,no,no,0,no
245,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// roseHighlightPaint,no,no,0,no
246,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// return the appropriate axis editor,no,no,0,no
247,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* TimeSeriesDataItem item = */,no,no,0,no
248,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Create the new font and set it into the title // label,no,no,0,no
249,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// maxCategoryLabelWidthRatio,no,no,0,no
250,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Dispose of any fonts we have created,no,no,0,no
251,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* shape visible = */,no,no,0,no
252,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check a regular value,no,no,0,no
253,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// test collection 3, which doesn't define all tasks in all series",no,no,0,no
254,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row 1,no,no,0,no
255,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,/* XYSeries s = */,no,no,0,no
256,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//tickLabelFontField.setFont(font);,no,no,0,no
257,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// check that the clone doesn't share the same underlying arrays.,no,no,0,no
258,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// row 3,no,no,0,no
259,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// when the dataset contains one or more series, but those series  // contain no items, we expect the value range to be null",no,no,0,no
260,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Use a colored text field to show the color,no,no,0,no
261,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,//not first tick to be displayed //no tick label,no,no,0,no
262,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Create the font-change dialog,no,no,0,no
263,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,"// in the following code, barL0 is (in Java2D coordinates) the LEFT // end of the bar for a horizontal bar chart, and the TOP end of the // bar for a vertical bar chart.  Whether this is the BASE of the bar // or not depends also on (a) whether the data value is 'negative' // relative to the base value and (b) whether or not the range axis is // inverted.  This only matters if/when we apply the minimumBarLength // attribute, because we should extend the non-base end of the bar",no,no,0,no
264,jfreechart-1.0.19,WITHOUT_CLASSIFICATION,// Create the font-change dialog,no,no,0,no
