ID,projectname,classification,Abstract,label
322,argouml,DESIGN,//this is the temporary solution for issue 1011,yes
324,argouml,DESIGN,// this is the temporary solution for issue 1011,yes
327,argouml,DESIGN,"// If c2 is empty, then we're done (or there is a // cycle in the message graph, which would be bad) If // c2 has more than one element, then the model is // crappy, but we'll just use one of them anyway",yes
329,argouml,DESIGN,// These may not actually make any difference at present (the code // behind addTrigger needs more work).,yes
330,argouml,DESIGN,// These may not actually make any difference at present (the code // behind addTrigger needs more work).,yes
333,argouml,DESIGN,"// This should probably be inside xmiReader.parse // but there is another place in this source // where XMIReader is used, but it appears to be // the NSUML XMIReader.  When Argo XMIReader is used // consistently, it can be responsible for loading // the listener.  Until then, do it here.",yes
334,argouml,DESIGN,// These may not actually make any difference at present (the code // behind addTrigger needs more work).,yes
338,argouml,DESIGN,// Could this be some other type of internal error that we want // to handle differently?  Don't think so.  - tfm,yes
351,argouml,DESIGN,"// If no Fig was created by the code above then we must go // look for the old style constructor that should have fallen // into disuse by now. // Fig(Object, Rectangle, DiagramSettings) // All of these constructors should have been deprecated // at least and replaced with the new signature. This is // here for paranoia only until all Figs have been reviewed.",yes
399,argouml,DESIGN,"// I hate this so much even before I start writing it. // Re-initialising a global in a place where no-one will see it just // feels wrong.  Oh well, here goes.",yes
417,argouml,DESIGN,// This is carried over from previous implementation // not sure why we don't want contents of package - tfm - 20060214,yes
423,argouml,DESIGN,// These may not actually make any difference at present (the code // behind addTrigger needs more work).,yes
426,argouml,DESIGN,// These may not actually make any difference at present (the code // behind addTrigger needs more work).,yes
427,argouml,DESIGN,// // needed?,yes
441,argouml,DESIGN,"/* The next 4 lines fix the 2nd half of issue 5638.         * Is there no better way? */",yes
524,argouml,DESIGN,"// Check if labels etc have been hit // Apparently GEF does require PathItems to be ""annotations"" // which ours aren't, so until that is resolved...",yes
539,argouml,DESIGN,// Name is set to the empty string (yuck!) by default - fix it,yes
552,argouml,DESIGN,// There shall not be a dependency from ... to ...,yes
564,argouml,DESIGN,// update the titleLabel // MVW: This overrules the icon set initiallly... Why do we need this?,yes
580,argouml,DESIGN,"/* This should NOT be looking for a NamedElement,         * since this is not always about the name of this         * modelelement alone.*/",yes
600,argouml,DESIGN,"/* MVW: for this case, I had to move the                     * call to setSelectedItem() outside the ""buildingModel"",                     * otherwise the combo does not update                     * with the new selection. See issue 5418.                     **/",yes
601,argouml,DESIGN,"/* MVW: for this case, I have to move the             * call to setSelectedItem() outside the ""buildingModel"", otherwise             * the combo does not update with the new selection.             * The same does probably apply to the cases above! */",yes
636,argouml,DESIGN,// needed?,yes
657,argouml,DESIGN,"/*         * Work in progress here to allow multiple details panes with different         * contents - Bob Tarling         */",yes
668,argouml,DESIGN,// This can be made public to allow others to extend their own persisters,yes
683,argouml,DESIGN,"/*         * Since this is (hopefully) a temporary solution, and nobody ever looks         * at the type of notation event, we can simplify from sending every         * existing event to one event only. But since there is no catch-all         * event defined, we just make one up. Rationale: reduce the number of         * total refreshes of the drawing.         */",yes
699,argouml,DESIGN,// How much control should critics have over when they are relavant? // Does doing that in code instead of declaratively limit reasoning? // How does using more semantically rich method calls impact // componentization?,yes
710,argouml,DESIGN,// Andreas: this is just temporary for the uml2 pre-alpha versions.,yes
764,argouml,DESIGN,// This checks the order in addition to the contents // Is that really what we want here? - tfm 20070603,yes
773,argouml,DESIGN,// this should be moved to a ui action.,yes
813,argouml,DESIGN,// Don't implement - deprecated method in interface.,yes
837,argouml,DESIGN,"/*     * A near clone of this code works fine outside of ArgoUML, but throws a     * null pointer exception during the transform when run within ArgoUML I     * think it's something to do with the class libraries being used, but I     * can't figure out what, so I've done a simpler, less efficient stepwise     * translation below in serialTransform     */",yes
870,argouml,DESIGN,// This causes problems. It can make multiple return messages // refer to the same activator even if not returning to the same // classifier role as the activator emenates from. // I'm not sure that changing the activator of one message // should amend any other messages but this is certainly changing // too many - Bob.,yes
913,argouml,DESIGN,"/* MVW: for this case, I had to move the                     * call to setSelectedItem() outside the ""buildingModel"",                     * otherwise the combo does not update                     * with the new selection. See issue 5418.                     **/",yes
929,argouml,DOCUMENTATION,"// UML 1.4 spec is ambiguous - English says no Association or  // Generalization, but OCL only includes Association //                || Model.getFacade().isAGeneralization(dm)",yes
959,argouml,IMPLEMENTATION,// not needed,yes
964,argouml,IMPLEMENTATION,// Now we know that this critic is still valid. What we need to // figure out is if the corresponding to-do item is still valid. // The to-do item is to be replaced if the name of some offender // has changed that affects its description or if the contents // of the list of offenders has changed. // We check that by creating a new ToDoItem and then verifying // that it looks exactly the same. // This really creates a lot of to-do items that goes to waste.,yes
966,argouml,IMPLEMENTATION,"// The following debug line is now the single most memory consuming // line in the whole of ArgoUML. It allocates approximately 18% of // all memory allocated. // Suggestions for solutions: // Check if there is a LOG.log(Level.FINE,String, String) method that can // be used instead. // Use two calls. // For now I (Linus) just comment it out. // LOG.log(Level.FINE, ""applying critic: "" + _headline);",yes
974,argouml,IMPLEMENTATION,"// If we weren't given a system ID, attempt to use the URL for the // JAR that we were loaded from.  (Why? - tfm)",yes
988,argouml,IMPLEMENTATION,// Unused currently //            StringBuffer taggedValuesSb = getTaggedValues(modelElement);,yes
991,argouml,IMPLEMENTATION,// Empty implementation.,yes
993,argouml,IMPLEMENTATION,// Empty implementation.,yes
995,argouml,IMPLEMENTATION,// Empty implementation.,yes
999,argouml,IMPLEMENTATION,"// Apparently, this method is never called.",yes
1017,argouml,IMPLEMENTATION,"// If it's a jar, clean it up and make it look like a file url",yes
1033,argouml,IMPLEMENTATION,"/* We need to extend the ExtensionMechanismsFactory so that                  * we can replace the above deprecated call with something like this: */",yes
1034,argouml,IMPLEMENTATION,// Empty implementation.,yes
1048,argouml,IMPLEMENTATION,// ignored - it shouldn't have been in the project in the 1st place,yes
1058,argouml,IMPLEMENTATION,// XXX: hypotheses no qualifiers (I don't know),yes
1065,argouml,IMPLEMENTATION,// how to handle empty target lists? // probably the TabText should only show an empty pane in that case,yes
1080,argouml,IMPLEMENTATION,//  Empty implementation - not used.,yes
1099,argouml,IMPLEMENTATION,// Don't know what to do otherwise,yes
1101,argouml,IMPLEMENTATION,// Do we have 2 connection ends?,yes
1105,argouml,IMPLEMENTATION,"// additional cleanup needed, because // this would not be removed by ext.destroy():",yes
1107,argouml,IMPLEMENTATION,// Don't know what to do otherwise,yes
1110,argouml,IMPLEMENTATION,// This may not actually make any difference at present (the code // behind addTrigger needs more work).,yes
1142,argouml,IMPLEMENTATION,// Perhaps something like the following would work instead //            Rectangle drawingArea = //                Globals.curEditor().getJComponent().getVisibleRect();,yes
1145,argouml,IMPLEMENTATION,// not needed,yes
1175,argouml,IMPLEMENTATION,// not needed,yes
1187,argouml,IMPLEMENTATION,// how to handle empty target lists? // probably the wizstep should only show an empty pane in that case,yes
1199,argouml,IMPLEMENTATION,// not implemented yet,yes
1219,argouml,IMPLEMENTATION,"// there's more to be handled, which still need to be implemented:",yes
1231,argouml,IMPLEMENTATION,// not needed,yes
1234,argouml,IMPLEMENTATION,// not needed,yes
1235,argouml,IMPLEMENTATION,// not needed,yes
1236,argouml,IMPLEMENTATION,// not needed,yes
1237,argouml,IMPLEMENTATION,// not needed,yes
1239,argouml,IMPLEMENTATION,// not needed,yes
1240,argouml,IMPLEMENTATION,// not needed,yes
1241,argouml,IMPLEMENTATION,// not needed,yes
1242,argouml,IMPLEMENTATION,// not needed,yes
1243,argouml,IMPLEMENTATION,// not needed,yes
1244,argouml,IMPLEMENTATION,// not needed,yes
1247,argouml,IMPLEMENTATION,// not needed,yes
1249,argouml,IMPLEMENTATION,// not needed,yes
1250,argouml,IMPLEMENTATION,// not needed,yes
1252,argouml,IMPLEMENTATION,// not needed,yes
1254,argouml,IMPLEMENTATION,// not needed,yes
1256,argouml,IMPLEMENTATION,// not needed,yes
1259,argouml,IMPLEMENTATION,// not needed,yes
1260,argouml,IMPLEMENTATION,// not needed,yes
1266,argouml,IMPLEMENTATION,// how to handle empty target lists? // probably the wizstep should only show an empty pane in that case,yes
1274,argouml,IMPLEMENTATION,// not needed,yes
1280,argouml,IMPLEMENTATION,// not needed,yes
1283,argouml,IMPLEMENTATION,// not needed,yes
1284,argouml,IMPLEMENTATION,// not needed,yes
1285,argouml,IMPLEMENTATION,// not needed,yes
1286,argouml,IMPLEMENTATION,// not needed,yes
1288,argouml,IMPLEMENTATION,// not needed,yes
1289,argouml,IMPLEMENTATION,// not needed,yes
1290,argouml,IMPLEMENTATION,// not needed,yes
1291,argouml,IMPLEMENTATION,// not needed,yes
1292,argouml,IMPLEMENTATION,// not needed,yes
1293,argouml,IMPLEMENTATION,// not needed,yes
1294,argouml,IMPLEMENTATION,// not needed,yes
1295,argouml,IMPLEMENTATION,// not needed,yes
1296,argouml,IMPLEMENTATION,// not needed,yes
1297,argouml,IMPLEMENTATION,// not needed,yes
1298,argouml,IMPLEMENTATION,// not needed,yes
1299,argouml,IMPLEMENTATION,// not needed,yes
1304,argouml,IMPLEMENTATION,// not needed,yes
1305,argouml,IMPLEMENTATION,// not needed,yes
1306,argouml,IMPLEMENTATION,// not needed,yes
1307,argouml,IMPLEMENTATION,// not needed,yes
1308,argouml,IMPLEMENTATION,// not needed,yes
1309,argouml,IMPLEMENTATION,// not needed,yes
1310,argouml,IMPLEMENTATION,// not needed,yes
1311,argouml,IMPLEMENTATION,// not needed,yes
1312,argouml,IMPLEMENTATION,// not needed,yes
1316,argouml,IMPLEMENTATION,// not needed,yes
1318,argouml,IMPLEMENTATION,// not needed,yes
1319,argouml,IMPLEMENTATION,// not needed,yes
1320,argouml,IMPLEMENTATION,// not needed,yes
1321,argouml,IMPLEMENTATION,// not needed,yes
1324,argouml,IMPLEMENTATION,// not needed,yes
1325,argouml,IMPLEMENTATION,// not needed,yes
1326,argouml,IMPLEMENTATION,// not needed,yes
1331,argouml,IMPLEMENTATION,// not needed,yes
1332,argouml,IMPLEMENTATION,// not needed,yes
1333,argouml,IMPLEMENTATION,// not needed,yes
1334,argouml,IMPLEMENTATION,// not needed,yes
1335,argouml,IMPLEMENTATION,// not needed,yes
1337,argouml,IMPLEMENTATION,// not needed,yes
1338,argouml,IMPLEMENTATION,// not needed,yes
1339,argouml,IMPLEMENTATION,// not needed,yes
1348,argouml,IMPLEMENTATION,/* FIX: set the application name for Mac OS X */,yes
1351,argouml,IMPLEMENTATION,"// Apparently, this method is never called.",yes
1366,argouml,IMPLEMENTATION,// not needed,yes
1376,argouml,TEST,// Do we need to add tests for the following? // // AggregationKind // ChangeableKind // MessageDirectionKind // OrderingKind // ParameterDirectionKind // PseudostateKind // ScopeKind // VisibilityKind //,yes
1382,argouml,TEST,"// For some reason ListSet.equals() allocates a lot of memory, well // some memory at least. Lets try to avoid that when not needed by // invoking this test only when the two previous tests are not decisive.",yes
1390,argouml,TEST,// The application should have checked for availability at // startup. // For tests we would expect unix developers to be correctly // configured. // Replace with an assert when we are JRE1.4+,yes
1395,argouml,TEST,// We tested this above - do we need to test again?,yes
1397,argouml,TEST,/* Testing: Does not fire. Conflict with CrNameConflict. */,yes
1399,argouml,TEST,// Entered in 0.29.3 // Prove that the test below is not needed,yes
1413,argouml,WITHOUT_CLASSIFICATION,// add Figs to the FigNode in back-to-front order,no
1414,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.graph.GraphFactory#makeNode()     */",no
1415,argouml,WITHOUT_CLASSIFICATION,//make port invisible unless mouse enters,no
1416,argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.plaf.metal.MetalTheme#getPrimary1()     */",no
1417,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // event handlers - MouseListener implementation,no
1418,argouml,WITHOUT_CLASSIFICATION,//	fireNodeRemoved(node);,no
1419,argouml,WITHOUT_CLASSIFICATION,"//      The following does not seem to work - centered the Fig instead. //        getNameFig().setJustificationByName(""center"");",no
1420,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no
1421,argouml,WITHOUT_CLASSIFICATION,// get the widest of all textfigs // calculate the total height,no
1422,argouml,WITHOUT_CLASSIFICATION,/* 4.5.2.24 Generalization */,no
1423,argouml,WITHOUT_CLASSIFICATION,// Create the new FigAssociation edge to replace the node,no
1424,argouml,WITHOUT_CLASSIFICATION,// Make sure we don't try to set things smaller than the minimum,no
1425,argouml,WITHOUT_CLASSIFICATION,"/* Center the NameFig, since center justification          * does not seem to work. */",no
1426,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no
1427,argouml,WITHOUT_CLASSIFICATION,//$NON-NLS-1$,no
1428,argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.plaf.metal.MetalTheme#getPrimary1()     */",no
1429,argouml,WITHOUT_CLASSIFICATION,"// Do nothing, this rect will always be transparent",no
1430,argouml,WITHOUT_CLASSIFICATION,// If we're about to upgrade the file lets take an archive // of it first.,no
1431,argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.beans.VetoableChangeListener#vetoableChange(java.beans.PropertyChangeEvent)     */",no
1432,argouml,WITHOUT_CLASSIFICATION,// Actions specific to the use case diagram toolbar,no
1433,argouml,WITHOUT_CLASSIFICATION,"// update any text, colors, fonts, etc.",no
1434,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no
1435,argouml,WITHOUT_CLASSIFICATION,// update the relative sizes and positions of internel Figs,no
1436,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.layout.Layouter#layout()     */",no
1437,argouml,WITHOUT_CLASSIFICATION,// popupAddOffset should be equal to the number of items added here:,no
1438,argouml,WITHOUT_CLASSIFICATION,"// Loop through the associations, counting the ends with aggregations",no
1439,argouml,WITHOUT_CLASSIFICATION,// Add stereotypes submenu,no
1440,argouml,WITHOUT_CLASSIFICATION,// The fix,no
1441,argouml,WITHOUT_CLASSIFICATION,// We handle and consume editing events,no
1442,argouml,WITHOUT_CLASSIFICATION,// Only show actions for associations not already on diagram,no
1443,argouml,WITHOUT_CLASSIFICATION,// Now we can remove ourself (which will also remove the // attached association ends edges),no
1444,argouml,WITHOUT_CLASSIFICATION,/* (MMessage) */,no
1445,argouml,WITHOUT_CLASSIFICATION,"/*     * List of model element listeners we've registered.     */",no
1446,argouml,WITHOUT_CLASSIFICATION,"/* We want to maintain a minimum width for the fig. Also, add the border         * dimensions to the minimum space required for its contents:         */",no
1447,argouml,WITHOUT_CLASSIFICATION,// Added this part to load the extra menu content,no
1448,argouml,WITHOUT_CLASSIFICATION,// and the stereotypes of its features,no
1450,argouml,WITHOUT_CLASSIFICATION,// A binary association is not a node so reject.,no
1452,argouml,WITHOUT_CLASSIFICATION,"// intentional: if there is nonsense in the field, // we do not set the value",no
1453,argouml,WITHOUT_CLASSIFICATION,// parse the text that was edited,no
1454,argouml,WITHOUT_CLASSIFICATION,"// intentional: if there is nonsense in the field, // we return false",no
1455,argouml,WITHOUT_CLASSIFICATION,// Pass everything except editing events to superclass,no
1456,argouml,WITHOUT_CLASSIFICATION,// stereotype fig covers the name fig:,no
1457,argouml,WITHOUT_CLASSIFICATION,"/* If the source of the event is an UML object,             * then the UML model has been changed.*/",no
1458,argouml,WITHOUT_CLASSIFICATION,// Lazily create the event:,no
1459,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no
1460,argouml,WITHOUT_CLASSIFICATION,// The source of an association end should not // be the classifier. If it is the user has drawn the wrong way // round so we swap here.,no
1461,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no
1462,argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.lang.Object#equals(java.lang.Object)     */",no
1464,argouml,WITHOUT_CLASSIFICATION,/* end class CrUnnavigableAssoc */,no
1465,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // accessors,no
1466,argouml,WITHOUT_CLASSIFICATION,"// The <<extend>> label. // It's not a true stereotype, so don't use the stereotype support //int y = getNameFig().getBounds().height;",no
1467,argouml,WITHOUT_CLASSIFICATION,// Set the tooltip string:,no
1468,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.persistence.pgml.PGMLStackParser#setAttrs(     * org.tigris.gef.presentation.Fig, org.xml.sax.Attributes)     */",no
1469,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no
1470,argouml,WITHOUT_CLASSIFICATION,"/*         * Since body ever looks         * at the type of the diagram appearance event, we can simplify from         * sending every existing event to one event only. But since there is no         * catch-all event defined, we just use one. Rationale: reduce the         * number of total refreshes of the drawing.         */",no
1471,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no
1472,argouml,WITHOUT_CLASSIFICATION,"// Note that ""multiplicity"" is what is the notation is listening // for in UML1.4 ""uppervalue"" are listened to in UML2. It is not // currently why it is not required to register for ""lowerValue"" // also.",no
1473,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no
1474,argouml,WITHOUT_CLASSIFICATION,"/*         * A use case has an external separator.         * External means external to the compartment box.          * This horizontal line sticks out of the box,          * and touches the ellipse edge.         */",no
1475,argouml,WITHOUT_CLASSIFICATION,// Default implementation is to do nothing,no
1476,argouml,WITHOUT_CLASSIFICATION,// fail silently as we expect users to accidentally drop // on to wrong component,no
1477,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no
1478,argouml,WITHOUT_CLASSIFICATION,"/*             * The diagram are always owned by the model             * in this first implementation.             */",no
1479,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no
1480,argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.lang.Object#equals(java.lang.Object)     */",no
1481,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no
1482,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.ui.UMLComboBox2#UMLComboBox2( UMLComboBoxModel,     *      Action)     */",no
1483,argouml,WITHOUT_CLASSIFICATION,"// Required for MouseListener interface, but we only care about clicks",no
1484,argouml,WITHOUT_CLASSIFICATION,// 4. Make sure the only FigGroups on a diagram are also //    FigNodes // The report,no
1485,argouml,WITHOUT_CLASSIFICATION,// No need to update if model element went away,no
1486,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.tigris.gef.graph.MutableGraphModel#addNodeRelatedEdges(java.lang.Object)     */",no
1487,argouml,WITHOUT_CLASSIFICATION,"// Required for KeyListener interface, but not used",no
1489,argouml,WITHOUT_CLASSIFICATION,// Both ends must be defined and nodes that are on the graph already.,no
1490,argouml,WITHOUT_CLASSIFICATION,// Link the new include relationship in to the ends,no
1491,argouml,WITHOUT_CLASSIFICATION,//////////////////////////////////////////////////////////////// // internal methods,no
1492,argouml,WITHOUT_CLASSIFICATION,// FigAssociationRole figassociationrole = new FigAssociationRole();,no
1493,argouml,WITHOUT_CLASSIFICATION,//newFC = _content;,no
1494,argouml,WITHOUT_CLASSIFICATION,// number of goals should now be 0,no
1495,argouml,WITHOUT_CLASSIFICATION,"// GEF sets a different Fig than the one that we had at construction // time, so we need to set its color and width",no
1496,argouml,WITHOUT_CLASSIFICATION,"// Mark this as newly created. This is to get round the problem with // creating figs for loaded comments that had stereotypes. They are // saved with their dimensions INCLUDING the stereotype, but since we // pretend the stereotype is not visible, we add height the first time // we render such a comment. This is a complete fudge, and really we // ought to address how comment objects with stereotypes are saved. But // that will be hard work.",no
1497,argouml,WITHOUT_CLASSIFICATION,// place the edge on the layer and update the diagram,no
1498,argouml,WITHOUT_CLASSIFICATION,// update the priority of the critic to be the same priority as the // decision,no
1499,argouml,WITHOUT_CLASSIFICATION,/* end computeRoute */,no
1500,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#renderingChanged()     */",no
1502,argouml,WITHOUT_CLASSIFICATION,// snooze and verify its been enabled,no
1503,argouml,WITHOUT_CLASSIFICATION,// If this is not a circle to circle edge we default to let GEF // calculate edge route.,no
1504,argouml,WITHOUT_CLASSIFICATION,// test with a class and class diagram,no
1505,argouml,WITHOUT_CLASSIFICATION,"// ? two iterations of refinement, maybe should be a for-loop",no
1506,argouml,WITHOUT_CLASSIFICATION,"/*     * Recursively place all nodes pointed to by outgoing transitions.     *      * Because of the recursive algorithm multiple outgoing transitions     * will end up very lopsided because one entire subgraph will be done     * before dealing with the other transition(s).     *      * @param seen set of nodes seen so far     * @param node the node to collect neighbors for     */",no
1507,argouml,WITHOUT_CLASSIFICATION,// Get the two ends of any valid edge,no
1508,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#clone()     */",no
1509,argouml,WITHOUT_CLASSIFICATION,// Only allow binary associations,no
1510,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#updateNameText()     */",no
1511,argouml,WITHOUT_CLASSIFICATION,/* Set the drop location in the case of D&D: */,no
1512,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#textEditStarted(org.tigris.gef.presentation.FigText)     */",no
1514,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.ui.FigNodeModelElement#updateListeners(java.lang.Object)     */",no
1515,argouml,WITHOUT_CLASSIFICATION,/*(MElementImport)*/,no
1516,argouml,WITHOUT_CLASSIFICATION,"/*     * @see GUISettingsTabInterface#getTabKey()     */",no
1517,argouml,WITHOUT_CLASSIFICATION,// Modifiers ...,no
1518,argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.util.Collection#remove(java.lang.Object)     */",no
1519,argouml,WITHOUT_CLASSIFICATION,/* This sets the lineWidth of all in the group: */,no
1520,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.ui.UMLDiagram#relocate(java.lang.Object)     */",no
1521,argouml,WITHOUT_CLASSIFICATION,// If the line angle is less than 3 degrees then snap the line // straight,no
1523,argouml,WITHOUT_CLASSIFICATION,// A dependency potentially has many clients and suppliers. We only // consider the first of each (not clear that we should really // accept the case where there is more than one of either),no
1524,argouml,WITHOUT_CLASSIFICATION,// A binary association is not a node so reject.,no
1525,argouml,WITHOUT_CLASSIFICATION,"// Add the node, check that it is an actor or use case and add it to // the model namespace.",no
1526,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.state.ui.FigStateVertex#makeSelection()     */",no
1527,argouml,WITHOUT_CLASSIFICATION,// Tell GEF its changed,no
1528,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.ui.TabTarget#setTarget(java.lang.Object)     */",no
1529,argouml,WITHOUT_CLASSIFICATION,// Add the element and place it in the namespace of the model,no
1530,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.activity.ui.FigActionState#getNotationProviderType()     */",no
1531,argouml,WITHOUT_CLASSIFICATION,// Tell GEF,no
1533,argouml,WITHOUT_CLASSIFICATION,// Everything else is OK,no
1534,argouml,WITHOUT_CLASSIFICATION,"/*     * @see javax.swing.table.TableModel#getColumnClass(int)     */",no
1535,argouml,WITHOUT_CLASSIFICATION,// Remove a node,no
1536,argouml,WITHOUT_CLASSIFICATION,"/*     * @see org.argouml.uml.diagram.layout.Layouter#getObject(int)     */",no
1537,argouml,WITHOUT_CLASSIFICATION,// Remove an edge,no
1538,argouml,WITHOUT_CLASSIFICATION,//make port invisible unless mouse enters,no
1539,argouml,WITHOUT_CLASSIFICATION,// Something was added - nothing for us to worry about,no
1540,argouml,WITHOUT_CLASSIFICATION,"/* If it is concurrent and contains concurrent regions,        the bottom region has a minimum height*/",no
1541,argouml,WITHOUT_CLASSIFICATION,// Invoke the parent constructor first,no
1542,argouml,WITHOUT_CLASSIFICATION,"/*     * This makes dragging connected edges very smooth.     *     * @see org.tigris.gef.presentation.Fig#getClosestPoint(java.awt.Point)     */",no
1543,argouml,WITHOUT_CLASSIFICATION,// Invoke the parent refresh first,no
1544,argouml,WITHOUT_CLASSIFICATION,// Give up if the assocation ends don't have a type defined,no
1545,argouml,WITHOUT_CLASSIFICATION,/* end class StylePanelFigUseCase */,no
1546,argouml,WITHOUT_CLASSIFICATION,// The vertex was dropped onto the diagram. // Get the region as the first Region in the StateMachine. // If there is no region in the StateMachine then create one.,no
1547,argouml,WITHOUT_CLASSIFICATION,// initialize any other Figs here,no
1548,argouml,WITHOUT_CLASSIFICATION,"/*     * @see java.awt.event.MouseListener#mousePressed(java.awt.event.MouseEvent)     */",no
1549,argouml,WITHOUT_CLASSIFICATION,// Only the head should be filled (not the text),no
